Nose,Nose,Neck,Neck,RShoulder,RShoulder,RElbow,RElbow,RWrist,RWrist,LShoulder,LShoulder,LElbow,LElbow,LWrist,LWrist,MidHip,MidHip,RHip,RHip,RKnee,RKnee,RAnkle,RAnkle,LHip,LHip,LKnee,LKnee,LAnkle,LAnkle,REye,REye,LEye,LEye,REar,REar,LEar,LEar,LBigToe,LBigToe,LSmallToe,LSmallToe,LHeel,LHeel,RBigToe,RBigToe,RSmallToe,RSmallToe,RHeel,RHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.46508099999999997,0.10277000000000001,0.40251299999999995,0.185129,0.377826,0.179596,0.376088,0.328007,0.413964,0.465368,0.428843,0.187966,0.0,0.0,0.0,0.0,0.415643,0.421367,0.39591499999999996,0.424139,0.420616,0.657652,0.45027599999999995,0.891222,0.432146,0.421338,0.427203,0.6411479999999999,0.42553599999999997,0.8664149999999999,0.453526,0.08341799999999999,0.466767,0.08899789999999999,0.415707,0.083503,0.0,0.0,0.0,0.0,0.0,0.0,0.415634,0.891162,0.5079009999999999,0.9076000000000001,0.498027,0.9131859999999999,0.440397,0.9159579999999999
0.46666799999999997,0.102771,0.404116,0.185055,0.381087,0.176848,0.37781000000000003,0.333431,0.413995,0.465354,0.42885799999999996,0.187909,0.0,0.0,0.0,0.0,0.41235299999999997,0.426824,0.390984,0.429608,0.42061000000000004,0.657647,0.45023399999999997,0.8912089999999999,0.42723099999999997,0.424125,0.425511,0.641131,0.423906,0.8664259999999999,0.453575,0.0834164,0.46830499999999997,0.0889619,0.415743,0.08345749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.414057,0.8911589999999999,0.507883,0.907609,0.49801000000000006,0.9131809999999999,0.44036699999999995,0.915949
0.466757,0.102785,0.40416599999999997,0.185053,0.382714,0.179596,0.382691,0.3362,0.414077,0.468001,0.43047,0.187832,0.0,0.0,0.0,0.0,0.413974,0.426849,0.392628,0.429621,0.418954,0.6548809999999999,0.446955,0.891129,0.428853,0.424147,0.425562,0.638392,0.446937,0.888461,0.455179,0.08343819999999999,0.46836000000000005,0.0889884,0.417367,0.0835139,0.0,0.0,0.507882,0.9076839999999999,0.50787,0.8938929999999999,0.42552799999999996,0.913126,0.506286,0.907642,0.49639099999999997,0.913222,0.43873199999999996,0.9159229999999999
0.46837000000000006,0.102764,0.40741000000000005,0.185062,0.382744,0.17962,0.3811,0.333422,0.415634,0.46535899999999997,0.432162,0.187854,0.0,0.0,0.0,0.0,0.41400499999999996,0.429579,0.395906,0.432407,0.41736,0.654882,0.44369000000000003,0.8884559999999999,0.42885799999999996,0.426886,0.42554899999999996,0.638428,0.448594,0.8911629999999999,0.455279,0.0808141,0.469997,0.0889613,0.418985,0.0834164,0.0,0.0,0.507864,0.9103089999999999,0.506273,0.8966759999999999,0.430485,0.9159269999999999,0.50624,0.907655,0.496388,0.913206,0.438733,0.915936
0.46845499999999995,0.105408,0.40904799999999997,0.185106,0.385971,0.182285,0.386003,0.33616,0.415684,0.46807499999999996,0.433772,0.187916,0.0,0.0,0.0,0.0,0.415634,0.42688899999999996,0.397557,0.429666,0.41893199999999997,0.6548919999999999,0.44695199999999996,0.8911439999999999,0.430473,0.426813,0.425531,0.638394,0.44532000000000005,0.8884559999999999,0.458466,0.08344449999999999,0.473311,0.09170149999999999,0.42224000000000006,0.0834375,0.0,0.0,0.5078739999999999,0.907681,0.506271,0.8939239999999999,0.43049299999999996,0.91322,0.506294,0.907616,0.49801599999999996,0.913149,0.44199499999999997,0.915944
0.470032,0.105417,0.40906699999999996,0.185047,0.387601,0.182277,0.38601599999999997,0.330744,0.415722,0.46804199999999996,0.432124,0.18778499999999998,0.0,0.0,0.0,0.0,0.41568000000000005,0.42691199999999996,0.399182,0.42966499999999996,0.41895099999999996,0.657608,0.44530000000000003,0.891087,0.430515,0.426848,0.42556299999999997,0.635694,0.440394,0.885613,0.46010399999999996,0.0834292,0.47819000000000006,0.09167789999999999,0.423884,0.08352119999999999,0.0,0.0,0.506247,0.9076679999999999,0.5062409999999999,0.891289,0.42552399999999996,0.910411,0.5062500000000001,0.907609,0.496357,0.913179,0.43874199999999997,0.9132389999999999
0.47167699999999996,0.102782,0.41235099999999997,0.18509899999999999,0.38764299999999996,0.18226099999999998,0.387592,0.33621599999999996,0.415747,0.46806499999999995,0.437079,0.187903,0.0,0.0,0.0,0.0,0.41566899999999996,0.43788499999999997,0.400802,0.44604299999999997,0.418981,0.6658649999999999,0.443694,0.8911169999999999,0.430515,0.43513199999999996,0.42722000000000004,0.6466400000000001,0.44199099999999997,0.8883479999999999,0.46180499999999997,0.0807919,0.478263,0.09171109999999999,0.425546,0.0808064,0.0,0.0,0.506248,0.9076949999999999,0.506232,0.893879,0.42714199999999997,0.913133,0.506242,0.90761,0.496351,0.913179,0.438729,0.915901
0.47334099999999996,0.10274799999999999,0.412385,0.185051,0.389273,0.1796,0.386024,0.330741,0.417292,0.47070799999999996,0.435426,0.187849,0.0,0.0,0.0,0.0,0.420614,0.437843,0.40415199999999996,0.443331,0.422222,0.6658569999999999,0.44364899999999996,0.891181,0.437071,0.435115,0.428821,0.649366,0.437058,0.882887,0.463449,0.08077469999999999,0.479873,0.09166719999999999,0.427174,0.0808195,0.0,0.0,0.506215,0.9102739999999999,0.0,0.0,0.0,0.0,0.504608,0.9076249999999999,0.494702,0.913191,0.43543899999999996,0.915894
0.47662499999999997,0.10277299999999999,0.413972,0.185106,0.389275,0.182281,0.38764299999999996,0.33619899999999997,0.417325,0.470765,0.438697,0.187863,0.0,0.0,0.0,0.0,0.423865,0.43512199999999995,0.407422,0.44059699999999996,0.423913,0.6631400000000001,0.443646,0.8912,0.438704,0.43240799999999996,0.42553399999999997,0.643891,0.404145,0.8499639999999999,0.466651,0.0808256,0.47994899999999996,0.091666,0.428787,0.0807664,0.0,0.0,0.0,0.0,0.0,0.0,0.400871,0.8746689999999999,0.506185,0.907601,0.49470699999999995,0.913169,0.43706599999999995,0.915906
