Nose,Nose,Neck,Neck,RShoulder,RShoulder,RElbow,RElbow,RWrist,RWrist,LShoulder,LShoulder,LElbow,LElbow,LWrist,LWrist,MidHip,MidHip,RHip,RHip,RKnee,RKnee,RAnkle,RAnkle,LHip,LHip,LKnee,LKnee,LAnkle,LAnkle,REye,REye,LEye,LEye,REar,REar,LEar,LEar,LBigToe,LBigToe,LSmallToe,LSmallToe,LHeel,LHeel,RBigToe,RBigToe,RSmallToe,RSmallToe,RHeel,RHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.03589724,0.9868893,0.09621193,0.8289171000000001,0.1404165,0.6808744999999999,0.1851149,0.40896140000000003,0.1256184,0.1802051,-0.02445217,0.6945633000000001,-0.04868715,0.458121,0.1018034,0.2530078,0.07214999,0.36029859999999997,0.1069075,0.3217419,0.1340096,-0.21072960000000002,0.4397457,-0.49188729999999997,0.03105268,0.3196772,0.03129086,-0.1034624,0.07347742,-0.5093085,0,0,0,0,0,0,0,0,0.02731733,-0.5510088000000001,0,0,0,0,0.4182268,-0.5882847,0,0,0,0
0.03872643,0.9848011999999999,0.1039356,0.8280824000000001,0.14771589999999998,0.6793374,0.18902639999999998,0.40659709999999993,0.1265171,0.1794115,-0.0167285,0.6937286,-0.04096596,0.4572622,-0.04468981,0.22359110000000001,0.07380205,0.36227129999999996,0.107884,0.3219886,0.11344089999999998,-0.18164129999999998,0.4036108,-0.47808429999999996,0.0332661,0.3228803,0.032809500000000005,-0.1035963,0.09722005,-0.5083954,0,0,0,0,0,0,0,0,0.05218124,-0.550204,0,0,0,0,0.37414179999999997,-0.5733946999999999,0,0,0,0
0.05320472,0.9920056999999999,0.12217930000000002,0.8373040999999999,0.1710905,0.6799,0.20916910000000002,0.40885309999999997,0.13781110000000002,0.1769773,0.00151528,0.7029503,-0.02272451,0.4664613,-0.04046661,0.2377882,0.09002130000000001,0.371755,0.123427,0.3283183,0.1131326,-0.1807465,0.38540840000000004,-0.49219940000000006,0.0486754,0.3295681,0.05224089,-0.10425519999999999,0.1612058,-0.49941179999999996,0,0,0,0,0,0,0,0,0.11788599999999999,-0.5413266,0,0,0,0,0.35797629999999997,-0.5630223000000001,0,0,0,0
0.09971741,0.9415687,0.1527186,0.7796821,0.20558220000000002,0.67606,0.23562270000000002,0.40159320000000004,0.1637944,0.1777746,0.03205453,0.6453283000000001,0.0078122669999999995,0.4088151,-0.0208138,0.2523181,0.1404116,0.3584949,0.17708310000000002,0.31879450000000004,0.12303620000000001,-0.1903766,0.3076659,-0.5505384,0.10097560000000001,0.3035822,0.0987177,-0.1764442,0.21923579999999998,-0.5702775999999999,0,0,0,0,0,0,0,0,0.16096,-0.6234227,0,0,0,0,0.2387494,-0.6237965999999999,0,0,0,0
0.1275159,0.9700837,0.1735951,0.7800024,0.24555500000000002,0.6775715,0.2556757,0.4010719,0.2073301,0.1992332,0.05293102,0.6456486,0.0286861,0.40910949999999996,-0.004930598,0.2640642,0.1577274,0.36140609999999995,0.1944056,0.3212025,0.13210560000000002,-0.18718089999999998,0.3042324,-0.5498246,0.11712349999999999,0.3053245,0.11888489999999999,-0.17942049999999998,0.3178934,-0.4260651,0,0,0,0,0,0,0,0,0.2709353,-0.5144926999999999,0,0,0,0,0.2375219,-0.6205155,0,0,0,0
0.168541,1.002342,0.22715789999999997,0.8391715,0.271848,0.6762366999999999,0.31253569999999997,0.4141061,0.2250045,0.1903076,0.10649380000000001,0.7048177,0.09738596,0.48506229999999995,0.006887157,0.2643656,0.2102374,0.377213,0.2469851,0.33069309999999996,0.1924916,-0.1979635,0.30163809999999996,-0.5896614,0.170211,0.3342179,0.16518210000000003,-0.09621097,0.3527896,-0.34117309999999995,0,0,0,0,0,0,0,0,0.30036440000000003,-0.4263234,0,0,0,0,0.20767710000000003,-0.6218776,0,0,0,0
0.1970771,0.976317,0.2540678,0.7783545999999999,0.30177129999999996,0.6799344,0.3417613,0.41575730000000005,0.2819571,0.20611179999999998,0.13340370000000001,0.6440008,0.1242901,0.4428429,0.05805057,0.2724482,0.24027420000000002,0.354914,0.27561890000000006,0.3121759,0.1539366,-0.1933456,0.2082938,-0.5876886,0.2051703,0.30337770000000003,0.1718981,-0.10868820000000001,0.3595056,-0.35365019999999997,0,0,0,0,0,0,0,0,0.3031955,-0.43708640000000004,0,0,0,0,0.14381660000000002,-0.6267033000000001,0,0,0,0
0.24488939999999998,0.9960443000000001,0.2959286,0.8322224,0.3389592,0.6735416,0.3733998,0.40928109999999995,0.3188353,0.21123499999999998,0.1752645,0.6978686,0.1617576,0.48416320000000007,0.08096676,0.2753589,0.27632979999999996,0.3653827,0.31450290000000003,0.32491659999999994,0.1689447,-0.19127950000000002,0.1597324,-0.5688589,0.2363036,0.3182643,0.21163110000000002,-0.1323334,0.3992387,-0.3772955,0,0,0,0,0,0,0,0,0.31843390000000005,-0.4396266,0,0,0,0,0.10533610000000002,-0.6220288,0,0,0,0
0.2530141,0.9966626000000001,0.30699970000000004,0.8345604999999999,0.3690291,0.6824707,0.4077942,0.41190340000000003,0.34515100000000004,0.21047159999999998,0.18633570000000002,0.7002068,0.1878003,0.48028509999999996,0.119772,0.26739440000000003,0.3100591,0.3752193,0.3517453,0.3325498,0.2194901,-0.151982,0.1410721,-0.5461628000000001,0.2679808,0.3206583,0.2523571,-0.1612193,0.4944738,-0.49641369999999996,0,0,0,0,0,0,0,0,0.5057974000000001,-0.5957796,0,0,0,0,0.05760913,-0.6064212,0,0,0,0
