Nose,Nose,Neck,Neck,RShoulder,RShoulder,RElbow,RElbow,RWrist,RWrist,LShoulder,LShoulder,LElbow,LElbow,LWrist,LWrist,MidHip,MidHip,RHip,RHip,RKnee,RKnee,RAnkle,RAnkle,LHip,LHip,LKnee,LKnee,LAnkle,LAnkle,REye,REye,LEye,LEye,REar,REar,LEar,LEar,LBigToe,LBigToe,LSmallToe,LSmallToe,LHeel,LHeel,RBigToe,RBigToe,RSmallToe,RSmallToe,RHeel,RHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.451878,0.18514799999999998,0.366259,0.22900099999999998,0.339899,0.20712000000000003,0.283951,0.349944,0.297043,0.49546000000000007,0.390999,0.248273,0.36464199999999997,0.38281499999999996,0.36303599999999997,0.484564,0.313554,0.462555,0.2938,0.462564,0.295475,0.668652,0.272387,0.9075709999999999,0.334926,0.46530000000000005,0.33493799999999996,0.668681,0.308618,0.882884,0.44207,0.163011,0.455121,0.165904,0.40412299999999995,0.143844,0,0,0.34978699999999996,0.91585,0.349779,0.9048839999999999,0.30039699999999997,0.891046,0.333322,0.935122,0.318505,0.9433079999999999,0.26248099999999996,0.9241159999999999
0.451833,0.18237799999999998,0.36629,0.226345,0.341541,0.20700000000000002,0.28399199999999997,0.344451,0.297014,0.492801,0.390992,0.24823099999999998,0.36627899999999997,0.380079,0.36305000000000004,0.48179000000000005,0.311911,0.459798,0.293778,0.45980699999999997,0.29548,0.668667,0.27080299999999996,0.902173,0.333289,0.462553,0.33491099999999996,0.668652,0.30857599999999996,0.882915,0.442031,0.154921,0.453543,0.16308399999999998,0.404105,0.14116299999999998,0,0,0.351414,0.913164,0.34978000000000004,0.902177,0.300386,0.891096,0.331679,0.935055,0.31683,0.9405800000000001,0.259219,0.918669
0.450266,0.176817,0.36460699999999996,0.22086899999999998,0.33827799999999997,0.20433,0.285526,0.341792,0.29548599999999997,0.49004499999999995,0.389347,0.240037,0.363011,0.377382,0.364577,0.479128,0.313573,0.45436899999999997,0.29379099999999997,0.45435699999999996,0.29539899999999997,0.665874,0.272376,0.902106,0.334947,0.457096,0.333275,0.671315,0.30857,0.880153,0.44198499999999996,0.14675000000000002,0.453472,0.154939,0.402504,0.141069,0,0,0.35145499999999996,0.913133,0.349805,0.9021089999999999,0.300386,0.8885109999999999,0.333291,0.935056,0.316845,0.9405789999999999,0.260859,0.918601
0.45024000000000003,0.168684,0.364662,0.223515,0.338254,0.20163399999999998,0.283956,0.34174299999999996,0.29544899999999996,0.487324,0.39100199999999996,0.242809,0.364597,0.377447,0.36457799999999996,0.47911899999999996,0.316862,0.45166599999999996,0.29542799999999997,0.451588,0.295435,0.665805,0.272432,0.899416,0.336588,0.457086,0.333277,0.671372,0.308558,0.880165,0.441963,0.14660099999999998,0.453472,0.149449,0.402427,0.138327,0,0,0.35146000000000005,0.9104709999999999,0.349783,0.8993669999999999,0.300398,0.8910309999999999,0.333275,0.9350529999999999,0.316834,0.940595,0.264121,0.918604
0.44861599999999996,0.168624,0.364666,0.22350299999999998,0.336663,0.201573,0.28388599999999997,0.34162699999999996,0.295452,0.48457000000000006,0.394246,0.242834,0.367903,0.377452,0.363041,0.479103,0.31848000000000004,0.45167,0.295442,0.45159000000000005,0.295406,0.665895,0.27241299999999996,0.902106,0.336627,0.457119,0.33325499999999997,0.671419,0.308589,0.880188,0.440416,0.144031,0.451908,0.14941000000000002,0.400885,0.135645,0,0,0.351414,0.913156,0.349779,0.902137,0.30199899999999996,0.891088,0.333292,0.935095,0.316859,0.940618,0.264121,0.918673
0.446974,0.168653,0.363006,0.220834,0.33661399999999997,0.20424199999999998,0.282315,0.34172199999999997,0.295483,0.48452599999999996,0.39094199999999996,0.242773,0.364614,0.377451,0.363025,0.47912099999999996,0.31682099999999996,0.451625,0.29379000000000005,0.45155000000000006,0.295463,0.6658069999999999,0.27400199999999997,0.8994059999999999,0.336571,0.45439199999999996,0.333258,0.668647,0.308545,0.8801749999999999,0.440378,0.144043,0.451903,0.14945,0.400864,0.135657,0,0,0.349829,0.9131319999999999,0.349781,0.902138,0.302044,0.891107,0.334955,0.9350529999999999,0.32012199999999996,0.9406089999999999,0.260872,0.915966
0.445339,0.171396,0.36300299999999996,0.223581,0.33658699999999997,0.20430299999999998,0.283841,0.341744,0.295462,0.48727499999999996,0.39095399999999997,0.245518,0.364653,0.380102,0.36303799999999997,0.47909,0.316834,0.45157,0.29541,0.448843,0.295464,0.6685949999999999,0.275678,0.904887,0.33658299999999997,0.45434,0.331679,0.674098,0.308561,0.882879,0.44034,0.146698,0.451852,0.15484199999999998,0.40082799999999996,0.138379,0,0,0.353059,0.913153,0.351429,0.9048459999999999,0.30200499999999997,0.8911159999999999,0.334958,0.935129,0.318509,0.943313,0.264161,0.921376
0.445308,0.17413199999999998,0.36294699999999996,0.22630499999999998,0.33657899999999996,0.206975,0.282257,0.347193,0.295493,0.49003,0.38934,0.248245,0.36299899999999996,0.382862,0.363018,0.48185000000000006,0.31518,0.45166399999999995,0.295442,0.45162,0.297051,0.665836,0.27402899999999997,0.9049149999999999,0.334914,0.454375,0.333302,0.668682,0.30855000000000005,0.882907,0.44032499999999997,0.149346,0.45183599999999996,0.157632,0.400785,0.141013,0,0,0.35146499999999997,0.9131929999999999,0.351421,0.9048600000000001,0.300402,0.8911209999999999,0.33495199999999997,0.935147,0.318509,0.9433509999999999,0.26248099999999996,0.9214019999999999
0.443723,0.17960299999999998,0.362913,0.22896799999999998,0.334992,0.20707599999999998,0.282269,0.352651,0.295437,0.49271899999999996,0.389314,0.24831000000000003,0.362931,0.38559299999999996,0.362996,0.48728000000000005,0.31029399999999996,0.457059,0.292142,0.45436499999999996,0.297095,0.665824,0.274055,0.907621,0.33166599999999996,0.459843,0.333343,0.668578,0.306977,0.8855959999999999,0.44028599999999996,0.152186,0.450243,0.160419,0.39921199999999996,0.141127,0,0,0.349809,0.9159029999999999,0.349779,0.907589,0.298766,0.8911600000000001,0.334925,0.935195,0.31849299999999997,0.9460600000000001,0.26250799999999996,0.9240889999999999
