LAnkle,LAnkle,RAnkle,RAnkle,LElbow,LElbow,RElbow,RElbow,LBigToe,LBigToe,RBigToe,RBigToe,Hand-Left,Hand-Left,Hand-Right,Hand-Right,Nose,Nose,LHip,LHip,RHip,RHip,MidHip,MidHip,LKnee,LKnee,RKnee,RKnee,Neck,Neck,LShoulder,LShoulder,RShoulder,RShoulder,Spine,Spine,LWrist,LWrist,RWrist,RWrist,REye,LEye,LEar,REar,LSmallToe,RSmallToe,RHeel,LHeel
0.2950875,-0.786983,-0.21783289999999997,-0.8424546,-0.11846040000000001,0.01920437,0.11411889999999998,0.07754898,0.32163220000000003,-0.8894751000000001,-0.300638,-0.8749280999999999,-0.1224998,-0.1800682,0.1007628,-0.2195607,-0.09028539999999999,0.6576418,-0.08520653,-0.1229747,-0.007158604,-0.08421738,-0.04199192,-0.0526318,0.02887256,-0.5018331,-0.1357497,-0.45670259999999996,0.01105145,0.4794347,-0.09238502,0.2735371,0.03637799,0.3267241,-0.01255579,0.03106799,-0.08840255,-0.134205,0.1100124,-0.1614901,0,0,0,0,0,0,0,0
0.30866259999999995,-0.7736307,-0.1990429,-0.8470004999999999,-0.1145646,0.01942315,0.11577550000000002,0.07779739999999999,0.2552889,-0.812094,-0.2782315,-0.8823023000000001,-0.11836789999999998,-0.1796632,0.10184119999999999,-0.2223078,-0.08891958,0.6560135,-0.07768929,-0.1205864,-0.005529806999999999,-0.08512102,-0.03744524,-0.05640492,0.02956522,-0.5001584,-0.1307691,-0.4587853,0.01494716,0.4796518,-0.08848931,0.2737542,0.03719424,0.3265308,-0.007083636,0.027652299999999998,-0.08406577,-0.1338044,0.11266500000000002,-0.16443129999999997,0,0,0,0,0,0,0,0
0.3682769,-0.8148954,-0.16611379999999998,-0.8545166,-0.1110547,0.02476319,0.1145671,0.07788011,0.3823307,-0.9002661,-0.24243539999999997,-0.8952097,-0.1148481,-0.17409539999999998,0.1048506,-0.22153670000000003,-0.08778222,0.6598911,-0.07656355,-0.1204963,-0.005188746,-0.08655041,-0.03658641,-0.06016877,0.13715539999999998,-0.4955669,-0.1217841,-0.4629661,0.01845632,0.48498909999999995,-0.08498016,0.2790915,0.03769599,0.3271987,-0.005409705,0.02516789,-0.08023438,-0.12826179999999998,0.1145684,-0.1640927,0,0,0,0,0,0,0,0
0.3105035,-0.7401533,-0.12777550000000001,-0.8374115,-0.1209036,0.028132499999999998,0.11214289999999999,0.08123806,0.257419,-0.7780156,-0.18672550000000002,-0.9006853000000001,-0.1250017,-0.17057560000000002,0.10465539999999998,-0.2166317,-0.08181962,0.672208,-0.09422915,-0.06808789999999999,-0.01490506,-0.06083178,-0.051199800000000004,-0.01892813,0.01030536,-0.49459849999999994,-0.1064907,-0.4447121,0.008608252,0.4883575,-0.09482822,0.28245990000000004,0.03641669,0.33094840000000003,-0.01924216,0.05499051,-0.09008502,-0.12485439999999999,0.1115121,-0.1581325,0,0,0,0,0,0,0,0
0.36360549999999997,-0.7723059,-0.09810843,-0.8355943000000001,-0.1148107,0.034561,0.10750309999999999,0.08224198,0.3788489,-0.8572404,-0.1680665,-0.8916765,-0.1188702,-0.1641899,0.09793016,-0.2157339,-0.07789134,0.6779034,-0.07813898,-0.06839819999999999,-0.008889097,-0.05201914,-0.04165362,-0.01849196,0.09625025,-0.5191165,-0.07321713,-0.4755273,0.01470095,0.4947856,-0.08873551,0.28888800000000003,0.03693086,0.3333492,-0.009786701,0.05825937,-0.08394270000000001,-0.1184278,0.10385699999999999,-0.15683429999999998,0,0,0,0,0,0,0,0
0.2780252,-0.7135766,-0.07838400000000001,-0.8347761999999999,-0.1145655,0.03634018,0.1034992,0.08525223,0.3216005,-0.8197614,-0.1377473,-0.9069379999999999,-0.1186339,-0.1624805,0.08693197,-0.21702979999999997,-0.07562996,0.6784876999999999,-0.07641352,-0.0882021,-0.004484558,-0.06150005,-0.03669852,-0.04112875,-0.02504421,-0.4815713,-0.02655377,-0.4843116,0.01494625,0.49656469999999997,-0.08849019999999999,0.29066709999999996,0.03566295,0.33713190000000004,-0.005975904000000001,0.04613997,-0.08368796,-0.1166932,0.08747078,-0.1576624,0,0,0,0,0,0,0,0
0.2952591,-0.768486,-0.03680716,-0.8221742,-0.13570739999999998,0.04293346,0.09099285,0.08890419999999999,0.262876,-0.8787229999999999,-0.09808741,-0.8933865,-0.1429765,-0.1651619,0.04440943,-0.1980263,-0.08817159,0.6897679,-0.07559853,-0.09014907,-0.0004485128,-0.06304792,-0.03527002,-0.0407832,0.06691428,-0.535349,0.03387655,-0.5299026,0.009732643000000001,0.5088724,-0.09370383,0.3029748,0.03419322,0.3428865,-0.007564483,0.04742321,-0.10801849999999999,-0.1193536,0.05459494,-0.1398613,0,0,0,0,0,0,0,0
0.2711249,-0.7635496999999999,-0.02153638,-0.8239864,-0.1405911,0.04232985,0.0837758,0.09059888,0.21269029999999997,-0.8628107,-0.09208186,-0.8957115,-0.14821189999999998,-0.1663127,0.02464227,-0.2040154,-0.09103055,0.6888772,-0.07371058,-0.09134431,0.0004977313,-0.06385215,-0.03395387,-0.04161668,0.0186947,-0.48265340000000007,-0.03574834,-0.45327520000000004,0.007051588,0.5079706,-0.09638489,0.302073,0.03057504,0.3452628,-0.006082015,0.04557373,-0.11324260000000001,-0.12048339999999998,0.006072116999999999,-0.1516445,0,0,0,0,0,0,0,0
0.1241177,-0.7761859999999999,0.12318110000000002,-0.8394497999999999,-0.1420869,0.04380822,0.07112072,0.09092727,0.1310821,-0.8915818000000001,0.019405099999999998,-0.8817279,-0.1503351,-0.1667761,0.0008210503,-0.1713935,-0.09339648,0.6903013000000001,-0.07473435,-0.09346607,0.0003982786,-0.06843157,-0.03442338,-0.043346300000000004,-0.11981960000000001,-0.46877959999999996,0.04614762,-0.5592228,0.005076792,0.509681,-0.09835969,0.30378340000000004,0.02905826,0.3468172,-0.005620293,0.04435413,-0.11534870000000001,-0.12092339999999999,0.01359446,-0.09239984,0,0,0,0,0,0,0,0
0.1534637,-0.7827642,0.11169680000000001,-0.8229446,-0.1261865,0.04512599,0.04045009,0.08823714,0.1020915,-0.8217948,0.02023863,-0.8863338,-0.1353557,-0.1691815,-0.01942846,-0.19899,-0.09713548,0.6827781999999999,-0.06395441,-0.09365886,0.01314035,-0.07385974,-0.02323697,-0.04553095,-0.09941889,-0.485526,-0.01719359,-0.4738378,0.017581299999999998,0.5116292,-0.08585517,0.3057316,0.02949233,0.3470388,0.005952712,0.04233031,-0.1003545,-0.1233046,-0.01158043,-0.1409859,0,0,0,0,0,0,0,0
0.02063859,-0.8257426999999999,0.09460884,-0.8457832000000001,-0.1239376,0.05169553,0.03946668,0.08848539,-0.04007795,-0.9072486999999999,0.01148851,-0.9005072000000001,-0.133671,-0.16400399999999998,-0.03723739,-0.1650338,-0.09564967,0.6881187,-0.05858676,-0.09681544,0.01844023,-0.08076303,-0.01770063,-0.05297039,-0.09291421,-0.4908059,-0.01305916,-0.4818317,0.02087546,0.5181667000000001,-0.08256101,0.3122692,0.03115813,0.34766579999999997,0.01011141,0.03882249,-0.09865517,-0.11810799999999999,-0.02196321,-0.10360639999999999,0,0,0,0,0,0,0,0
0.01291484,-0.835358,0.1090809,-0.8511538000000001,-0.14769720000000003,0.05569234,0.03752467,0.09009427,-0.04188152,-0.9039444,0.06084711,-0.9214139000000001,-0.15768089999999998,-0.1605674,-0.04211042,-0.16198929999999997,-0.09225487,0.7055901,-0.05996067,-0.0993081,0.02505054,-0.08030598,-0.01663118,-0.05159619,-0.09295243,-0.4915906,0.03577314,-0.5155645999999999,-0.001949408,0.5221420999999999,-0.105386,0.31624450000000004,0.03403365,0.3494232,0.009416998000000001,0.04026474,-0.122651,-0.1146547,-0.02247803,-0.10072189999999999,0,0,0,0,0,0,0,0
-0.050167699999999996,-0.8434212,0.1590932,-0.8452318000000001,-0.1077721,0.06323409,0.03691652,0.09098554,-0.11892950000000001,-0.897532,0.113629,-0.9186479,-0.1177749,-0.15322370000000002,-0.04888698,-0.157208,-0.10383769999999999,0.6794308000000001,-0.05825029,-0.0999863,0.02124347,-0.08326382,-0.01655285,-0.05529149999999999,-0.09434099,-0.4916813,0.09733389,-0.5083396,0.03789267,0.5298221,-0.06554382,0.3239245,0.03895938,0.3503167,0.01389339,0.03760668,-0.08273257,-0.10729369999999999,-0.02543961,-0.09569748,0,0,0,0,0,0,0,0
-0.1130174,-0.8262430000000001,0.18826379999999998,-0.8446812,-0.10939489999999999,0.05978611,0.03722227,0.09121016,-0.1713568,-0.8899248,0.1266975,-0.9050636000000001,-0.1193806,-0.156724,-0.05382711,-0.153135,-0.09026122,0.6891687,-0.05859839,-0.1031276,0.02079451,-0.08871775,-0.0163189,-0.05777715,-0.09849383,-0.4889661,0.1075472,-0.4981231,0.03630833,0.5265032,-0.06712814,0.32060559999999994,0.04307262,0.3504919,0.01384385,0.03583861,-0.08432596,-0.110778,-0.02897108,-0.09074056,0,0,0,0,0,0,0,0
-0.1521075,-0.8231801,0.240842,-0.8368484,-0.09141716,0.06068921,0.03880155,0.08995122,-0.2410833,-0.8741398000000001,0.18108310000000002,-0.9047091,-0.10138639999999999,-0.15586689999999997,-0.05750015,-0.1506178,-0.07832332,0.6851003000000001,-0.04988384,-0.09834662,0.02544501,-0.08143921,-0.01266995,-0.05937976,-0.1039795,-0.4985501,0.1232231,-0.4805447,0.05434572,0.5275297,-0.04909075,0.3216321,0.05056238,0.3490067,0.02042708,0.03393423,-0.06631938,-0.1099049,-0.02998922,-0.09092686,0,0,0,0,0,0,0,0
-0.1812032,-0.8210729999999999,0.2650166,-0.8354019,-0.08845223,0.05837497,0.04109402,0.08891243,-0.2460911,-0.8780121999999999,0.20655610000000002,-0.9021041999999999,-0.09839863,-0.1582211,-0.05906926,-0.15030420000000003,-0.07325538,0.6847495,-0.0440712,-0.10628610000000001,0.03308788,-0.09126811,-0.006992145,-0.06353873,-0.1078021,-0.5070652,0.1346089,-0.4759249,0.05732916,0.5253463,-0.04610731,0.3194488,0.05814546,0.3480459,0.0263188,0.03018183,-0.06331916,-0.11224280000000002,-0.03016603,-0.09100504,0,0,0,0,0,0,0,0
-0.1924753,-0.8173127,0.29880029999999996,-0.8354355,-0.09357516,0.0751428,0.04449186,0.08839157,-0.299255,-0.8646181000000001,0.2634856,-0.9131872,-0.1035028,-0.14149979999999998,-0.05930437,-0.15119370000000001,-0.08018117,0.7000957,-0.04147273,-0.1057261,0.04375863,-0.09042088,-0.0007296158,-0.06553540000000001,-0.1104011,-0.5131117000000001,0.1465006,-0.47452340000000004,0.05222332,0.5422456,-0.05121314,0.336348,0.06244136,0.3473152,0.03086686,0.02989055,-0.06840693,-0.09550004,-0.02989635,-0.09169473,0,0,0,0,0,0,0,0
-0.1945448,-0.8179768,0.3369835,-0.8330209000000001,-0.0787417,0.02887234,0.04819964,0.08606401,-0.2949042,-0.8626313,0.3225853,-0.9134773000000002,-0.08864096,-0.18780329999999998,-0.05822147,-0.15168710000000002,-0.05034218,0.6649165,-0.02223211,-0.1207992,0.05432068,-0.09800014,0.01902646,-0.08250039999999999,-0.10881960000000002,-0.5149180999999999,0.18627879999999997,-0.5023348,0.06707802,0.49610820000000005,-0.03635845,0.2902106,0.06512235,0.3452534,0.04964483,0.01182546,-0.05353707,-0.141793,-0.02718964,-0.09657869,0,0,0,0,0,0,0,0
-0.18292550000000002,-0.8165991,0.3560023,-0.8235843,-0.07585354,0.03101021,0.0507527,0.08347112,-0.27637829999999997,-0.8687935,0.3333518,-0.9042568999999999,-0.0857311,-0.18570520000000001,-0.05045056,-0.1605384,-0.05107973,0.6647334,-0.02298751,-0.12101189999999999,0.04965793,-0.09728645,0.01782613,-0.08232661,-0.10295230000000001,-0.513472,0.1696714,-0.4760388,0.06998699,0.49837440000000005,-0.03344948,0.2924768,0.06754985,0.34277620000000003,0.04928962,0.01165814,-0.05061417,-0.1396778,-0.02031599,-0.10403210000000002,0,0,0,0,0,0,0,0
-0.16961600000000002,-0.8190809,0.38315279999999996,-0.8236896999999999,-0.0898194,0.02165627,0.05459174,0.07996002,-0.2480386,-0.8792546999999998,0.32678029999999997,-0.8638358,-0.09967192,-0.1950926,-0.03817269,-0.1658611,-0.05389283,0.6633173000000001,-0.02389525,-0.1224423,0.05380019999999999,-0.1000615,0.01782851,-0.0825099,-0.09914927,-0.5125178,0.1817726,-0.5093305,0.05604146,0.48914589999999997,-0.04739501,0.28324829999999995,0.06831419,0.3394096,0.04787121,0.01115826,-0.06454606,-0.1490535,-0.01155895,-0.11232690000000001,0,0,0,0,0,0,0,0
-0.13965170000000002,-0.8197923,0.39821,-0.7937071,-0.08923234,0.02471942,0.06333242,0.07714415,-0.1900859,-0.8893733,0.398421,-0.8783949000000001,-0.09906012,-0.1920623,-0.01631124,-0.17071570000000003,-0.05382463,0.6660173,-0.02791522,-0.12368339999999999,0.04749066,-0.10439480000000001,0.01278795,-0.08573816,-0.09368655,-0.507699,0.1788175,-0.5106069000000001,0.05664848,0.492332,-0.046787999999999996,0.2864344,0.06819765,0.33737790000000006,0.04302972,0.008980729,-0.06392563,-0.1460119,0.01826101,-0.11159949999999999,0,0,0,0,0,0,0,0
-0.11575039999999999,-0.8196815999999999,0.3948985,-0.7813607,-0.08710641,0.03768712,0.07056595,0.07503468,-0.16615950000000002,-0.8894696,0.4057053,-0.8658896,-0.09691277,-0.1791303,0.002088659,-0.1781285,-0.06350534,0.6707847,-0.03093623,-0.1182129,0.03633267,-0.09406611,0.007208524,-0.08151214,-0.08609837,-0.511437,0.1320172,-0.48546930000000005,0.05879398,0.5054204000000001,-0.04464249,0.29952280000000003,0.06510109,0.33593540000000005,0.03925277,0.01289755,-0.06176696,-0.13306510000000002,0.02442631,-0.11709280000000001,0,0,0,0,0,0,0,0
-0.07628801,-0.8204879999999999,0.3905921,-0.7771898,-0.08612437,0.03994274,0.07664463,0.0757328,-0.1289924,-0.8878541999999999,0.39450409999999997,-0.8626108,-0.09387189,-0.1709533,0.02655577,-0.1779515,-0.06308953,0.6672387,-0.01916296,-0.11278130000000001,0.03516936,-0.08685094,0.00966568,-0.07398489999999999,-0.08024876,-0.5073386999999999,0.10892550000000001,-0.5190623,0.06499534,0.5061616,-0.03844113,0.30026390000000003,0.06339273,0.3364831,0.04279524,0.01801673,-0.05871482,-0.12487329999999999,0.0344146,-0.1186489,0,0,0,0,0,0,0,0
-0.05485674,-0.8230298,0.3510523,-0.7572376999999999,-0.08773737,0.04856947,0.08858501,0.07935059,-0.0964077,-0.8984736999999999,0.3585453,-0.8423565999999999,-0.09555,-0.16212479999999999,0.03776297,-0.171988,-0.07138881,0.6651414000000001,-0.04998172,-0.09660675,0.008176588,-0.07985425,-0.0144787,-0.05141446,-0.03626871,-0.4925929,0.08568241,-0.5211617000000001,0.06820232,0.5133041,-0.03523415,0.3074065,0.05839537,0.3399006,0.027850200000000002,0.03517165,-0.06038028,-0.11602839999999999,0.05559421,-0.1120639,0,0,0,0,0,0,0,0
-0.02993969,-0.8288613000000001,0.309404,-0.7532926,-0.1057748,0.04691607,0.0912359,0.08130306,-0.09356903,-0.8675138000000001,0.2888612,-0.8325416999999999,-0.1135202,-0.1631392,0.04735334,-0.1978248,-0.07883243,0.6677469,-0.05059965,-0.09683201,0.007840104,-0.07956851,-0.01546263,-0.04977871,-0.01190271,-0.49288059999999995,0.05235108,-0.5358487,0.05469655,0.5105747,-0.04873993,0.3046771,0.05374377,0.34091950000000004,0.0239644,0.03764535,-0.07833899999999999,-0.11702760000000001,0.06838575,-0.14331629999999998,0,0,0,0,0,0,0,0
0.01390865,-0.8364324000000001,0.2500001,-0.7554227,-0.1169384,0.04892239,0.09984976,0.08414733,-0.04210802,-0.9013848,0.2215368,-0.8289556,-0.1244441,-0.16061720000000002,0.08100174,-0.2056935,-0.08581141,0.6730862,-0.05649494,-0.09836183,0.006122278,-0.08006439,-0.01965805,-0.04930153,-0.01604798,-0.4944514,0.04630611,-0.5401336999999999,0.04371655,0.5125576000000001,-0.05971993,0.3066601,0.05020113,0.34224940000000004,0.01630121,0.03898267,-0.08925126,-0.1144904,0.07519507,-0.1460655,0,0,0,0,0,0,0,0
0.05260034,-0.8589348,0.16782629999999998,-0.7852193000000001,-0.122202,0.05222201,0.10561569999999999,0.08731624,-0.02175076,-0.9017212,0.14447929999999998,-0.8491960999999999,-0.12958599999999998,-0.157113,0.08320919,-0.205796,-0.08982658,0.677458,-0.09291022,-0.09490863,-0.02727063,-0.08484511,-0.0536894,-0.05298712,0.02414824,-0.4639891,-0.05168155,-0.489543,0.03844845,0.5159289,-0.06498802,0.3100313,0.04642478,0.3440062,-0.012890700000000001,0.03742982,-0.09437979,-0.11096860000000001,0.08642926,-0.14606570000000002,0,0,0,0,0,0,0,0
0.1286161,-0.7654698,0.1170934,-0.8024454000000001,-0.1269786,0.05406797,0.1113962,0.08908564,0.04215428,-0.8428193000000002,0.04003318,-0.8833667,-0.13429100000000002,-0.1551607,0.08762114,-0.1852855,-0.09599552,0.6781659000000001,-0.08028722,-0.1050808,-0.02073185,-0.0832977,-0.04725291,-0.05548946,0.034048300000000004,-0.48925379999999996,-0.06421249,-0.4866323,0.03381415,0.5178324000000001,-0.06962232,0.3119348,0.04463729,0.34447649999999996,-0.01179341,0.03671392,-0.09907301,-0.1090007,0.1020576,-0.1105478,0,0,0,0,0,0,0,0
