Nose,Nose,Neck,Neck,RShoulder,RShoulder,RElbow,RElbow,RWrist,RWrist,LShoulder,LShoulder,LElbow,LElbow,LWrist,LWrist,MidHip,MidHip,RHip,RHip,RKnee,RKnee,RAnkle,RAnkle,LHip,LHip,LKnee,LKnee,LAnkle,LAnkle,REye,REye,LEye,LEye,REar,REar,LEar,LEar,LBigToe,LBigToe,LSmallToe,LSmallToe,LHeel,LHeel,RBigToe,RBigToe,RSmallToe,RSmallToe,RHeel,RHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.21669570000000005,0.895127,0.3383442,0.7325398,0.43554449999999995,0.6799457,0.5439109999999999,0.43887479999999995,0.5084248,0.195321,0.2788501,0.6313445,0.27453099999999997,0.3769936,0.25806399999999996,0.1499983,0.367564,0.28060999999999997,0.4058366,0.2287261,0.509087,-0.23482779999999998,0.661104,-0.6325786,0.3341098,0.2292797,0.279413,-0.23891350000000003,0.2433635,-0.6168560000000001,0,0,0,0,0,0,0,0,0.1908445,-0.6931406,0,0,0,0,0.626491,-0.7159679,0,0,0,0
0.2134312,0.9009634,0.3259397,0.790179,0.4331284000000001,0.6781326999999999,0.5419928,0.43871229999999994,0.5056106,0.1939965,0.2664457,0.6889837,0.26212579999999996,0.4345901,0.24565949999999998,0.20763760000000003,0.36427940000000003,0.2827445,0.4027809,0.23036910000000002,0.5097109000000001,-0.22891550000000002,0.6688694000000001,-0.6277326,0.3313045,0.23117820000000003,0.2793806,-0.2388658,0.2436504,-0.6178816999999999,0,0,0,0,0,0,0,0,0.1987997,-0.6959356,0,0,0,0,0.6443532,-0.7114983,0,0,0,0
0.2055284,0.9097829,0.3217094,0.7903492,0.42602650000000003,0.6752799,0.5329189000000001,0.43135569999999995,0.5014533,0.1913928,0.2622153,0.689154,0.2578948,0.4347189,0.24142919999999998,0.2078078,0.3588131,0.2855255,0.3980671,0.2320849,0.5066301,-0.22602600000000003,0.6782878000000001,-0.6289029,0.3267262,0.23264110000000002,0.2782833,-0.2399592,0.2508196,-0.6202151,0,0,0,0,0,0,0,0,0.17889549999999999,-0.6724384,0,0,0,0,0.6609265000000001,-0.7151694000000001,0,0,0,0
0.197219,0.9106639999999999,0.31471509999999997,0.7900566,0.4204772,0.6741751,0.5268102,0.43582079999999995,0.4960974,0.1917905,0.25522110000000003,0.6888613,0.25089989999999995,0.434384,0.234435,0.2075152,0.34466890000000006,0.291451,0.3845578,0.23415429999999995,0.5066702000000001,-0.22024349999999998,0.6929954,-0.6210939999999999,0.3130163,0.23520560000000001,0.277117,-0.23614629999999998,0.261241,-0.6157528,0,0,0,0,0,0,0,0,0.18917509999999998,-0.6675422,0,0,0,0,0.6765678,-0.7115544,0,0,0,0
0.1873479,0.8917504999999999,0.3002878,0.7281215,0.40454850000000003,0.6680357,0.5214034000000001,0.4334809,0.49354209999999993,0.19297899999999998,0.2407938,0.6269262,0.2364719,0.37240959999999995,0.22000770000000003,0.14558,0.3391681,0.2844363,0.3778768,0.22777579999999997,0.5035033,-0.2230906,0.7090907,-0.6313814999999999,0.30854240000000005,0.2284237,0.2760822,-0.23538710000000002,0.2785995,-0.616898,0,0,0,0,0,0,0,0,0.2071868,-0.6695095,0,0,0,0,0.6804551,-0.7154446,0,0,0,0
0.1795389,0.8864780999999999,0.296705,0.7248551999999999,0.39926849999999997,0.6688305999999999,0.5113699,0.42907629999999997,0.49121440000000005,0.1901405,0.237211,0.6236599,0.2328883,0.3691005,0.21642489999999998,0.1423138,0.3312156,0.2805001,0.36958759999999996,0.2243987,0.4990463,-0.2268015,0.7201203,-0.6317393,0.29984109999999997,0.2210598,0.2783097,-0.23341230000000002,0.29676379999999997,-0.6235881,0,0,0,0,0,0,0,0,0.2243473,-0.6755937,0,0,0,0,0.6892216999999999,-0.7199758,0,0,0,0
0.1773227,0.8859534,0.29426529999999995,0.7223932,0.3939588,0.6684124,0.5081643,0.42704359999999997,0.49001350000000005,0.1835321,0.23477129999999996,0.6211978,0.23044789999999998,0.3665949,0.21398520000000004,0.1398517,0.32742459999999995,0.2769213,0.36617140000000004,0.2228737,0.48845109999999997,-0.2300919,0.7267186999999999,-0.6236431,0.2964652,0.2169971,0.2825152,-0.23473739999999998,0.33435149999999997,-0.6298549,0,0,0,0,0,0,0,0,0.3043074,-0.715801,0,0,0,0,0.7002959,-0.7141814000000001,0,0,0,0
0.17826989999999998,0.8836826999999999,0.29425070000000003,0.7221894,0.3903041,0.6679454,0.5071054,0.42620459999999993,0.4903681,0.1768094,0.2347567,0.6209941999999999,0.23043249999999998,0.3663478,0.2139706,0.139648,0.32532259999999996,0.2752559,0.36233590000000004,0.2214208,0.43784480000000003,-0.22325770000000003,0.709009,-0.5938311,0.295128,0.21588939999999998,0.2832329,-0.2357145,0.35083509999999996,-0.6396331000000001,0,0,0,0,0,0,0,0,0.31483099999999997,-0.7232566999999999,0,0,0,0,0.7133225999999999,-0.7077932,0,0,0,0
0.179233,0.8844663,0.29482309999999995,0.7248641,0.3889678,0.6684026,0.505728,0.4259517,0.4904948,0.17703729999999998,0.23532899999999998,0.6236689000000001,0.23100410000000002,0.36897729999999995,0.2145429,0.14232279999999997,0.3235013,0.2781573,0.3590235,0.22496129999999998,0.4269813,-0.2315657,0.7089466,-0.5925435,0.29423190000000005,0.21716590000000002,0.2860804,-0.24530860000000002,0.3974402,-0.6600826,0,0,0,0,0,0,0,0,0.36567140000000004,-0.7453161,0,0,0,0,0.715534,-0.7045703000000001,0,0,0,0
0.1818345,0.9217361,0.2907239,0.8024778,0.386608,0.6727736,0.5047973,0.42566809999999994,0.49069179999999996,0.17747839999999998,0.23122979999999999,0.7012826,0.22690410000000003,0.4465432,0.21044369999999998,0.2199364,0.3195615,0.30324959999999995,0.3607442,0.2571228,0.3766315,-0.2209867,0.6761136,-0.5665340999999999,0.28584309999999996,0.23884429999999998,0.2945388,-0.25814879999999996,0.413904,-0.6645794,0,0,0,0,0,0,0,0,0.3738867,-0.745951,0,0,0,0,0.6748003,-0.68917,0,0,0,0
0.18085079999999998,0.9268120999999999,0.29017129999999997,0.803417,0.38479509999999995,0.6754534000000001,0.5033641999999999,0.4268142,0.4908151,0.182016,0.23067729999999997,0.7022215999999999,0.22635070000000002,0.44743590000000005,0.24695250000000002,0.1648374,0.3171594,0.3106857,0.3599345,0.2574339,0.364492,-0.2416486,0.6562657,-0.5963274000000001,0.2823469,0.25062260000000003,0.29739499999999996,-0.21254510000000001,0.4432326,-0.6565205,0,0,0,0,0,0,0,0,0.43009179999999997,-0.7457938000000001,0,0,0,0,0.5681307,-0.6789238000000001,0,0,0,0
0.17896629999999997,0.9349,0.28782209999999997,0.8080038,0.38093390000000005,0.6775568000000001,0.49928370000000005,0.43025969999999997,0.4888628,0.1829968,0.2283281,0.7068084,0.22400079999999997,0.45197780000000004,0.2421802,0.17697220000000002,0.3153777,0.309433,0.35541300000000003,0.2547899,0.34311909999999995,-0.2538959,0.6010013000000001,-0.6067427,0.2810061,0.2504689,0.2913397,-0.2446161,0.4758894,-0.66409,0,0,0,0,0,0,0,0,0.4201625,-0.7349460999999999,0,0,0,0,0.5313871,-0.7080466999999999,0,0,0,0
0.1784946,0.9359183000000001,0.2874059,0.8092723,0.37848000000000004,0.6792245,0.4955263,0.43057619999999996,0.4832714,0.1796099,0.2279119,0.7080769,0.22358379999999997,0.4531987,0.2220373,0.193574,0.3108057,0.3121105,0.350664,0.2557235,0.2643119,-0.210844,0.49320159999999996,-0.6106402,0.27493809999999996,0.25626479999999996,0.43952890000000006,-0.2723118,0.5035443000000001,-0.6125519,0,0,0,0,0,0,0,0,0.4130718,-0.6958812,0,0,0,0,0.4234313,-0.7121388000000001,0,0,0,0
0.17716099999999999,0.9366904,0.286039,0.8109458,0.37406009999999995,0.6802748000000001,0.4869978,0.42978549999999993,0.46690240000000005,0.18220250000000002,0.22654499999999997,0.7097504,0.2222161,0.454826,0.2046466,0.1985973,0.3044473,0.30541929999999995,0.3440377,0.25015940000000003,0.2534499,-0.2359604,0.3966106,-0.658483,0.26907190000000003,0.25420570000000003,0.4385965,-0.2719897,0.5419968000000001,-0.6837451,0,0,0,0,0,0,0,0,0.46240519999999996,-0.7319386999999999,0,0,0,0,0.3001013,-0.7181079,0,0,0,0
0.1720796,0.9401777,0.28104179999999995,0.8139807,0.3669716,0.6807295999999999,0.4783001,0.42790029999999996,0.43640379999999995,0.173497,0.22154780000000002,0.7127853,0.2172181,0.45781289999999997,0.1845806,0.2059427,0.2979445,0.30493309999999996,0.3343271,0.2510928,0.2005567,-0.24603930000000002,0.3211541,-0.6629484,0.2636952,0.2536163,0.43300829999999996,-0.2662044,0.5548623,-0.6913115,0,0,0,0,0,0,0,0,0.5019427,-0.7653533,0,0,0,0,0.2094695,-0.7086329,0,0,0,0
0.1679375,0.9413153000000001,0.2752991,0.8141062,0.35576690000000005,0.6807201999999999,0.4617544,0.42379179999999994,0.4340702,0.17472200000000002,0.2158051,0.7129108000000001,0.2114746,0.4578922,0.175073,0.21409299999999998,0.2925237,0.3070673,0.3287758,0.2576451,0.1731727,-0.2330699,0.1962185,-0.6718781,0.2580816,0.2543814,0.4377202,-0.2622052,0.5721132,-0.6841052,0,0,0,0,0,0,0,0,0.5053211,-0.7458897,0,0,0,0,0.09726247,-0.7115406999999999,0,0,0,0
0.1551195,0.9343494000000001,0.2653796,0.8109804,0.3445143,0.6769114,0.4475065,0.4232477,0.41548850000000004,0.1671336,0.20588560000000003,0.709785,0.2015544,0.4547228,0.1652576,0.222279,0.2808777,0.3035926,0.31834959999999995,0.2589982,0.1648828,-0.2448025,0.09695508,-0.6855853,0.2439232,0.2409927,0.43866579999999994,-0.24885960000000001,0.6078085,-0.6729381999999999,0,0,0,0,0,0,0,0,0.5219771,-0.7335699999999999,0,0,0,0,-0.0100083,-0.7100791999999999,0,0,0,0
0.1466203,0.93437,0.2556764,0.8120459,0.331984,0.670473,0.4276531,0.41129790000000005,0.40241129999999997,0.1657175,0.19618239999999998,0.7108505,0.1918505,0.4557429,0.1503805,0.22357399999999997,0.2682124,0.2898349,0.3115167,0.2562855,0.1630269,-0.24197729999999998,0.04920832,-0.5940548000000001,0.23031669999999999,0.2293837,0.4467165,-0.247518,0.6181313,-0.6708552,0,0,0,0,0,0,0,0,0.5674833,-0.7461945,0,0,0,0,-0.0613913,-0.6476604,0,0,0,0
0.1416709,0.929724,0.24404629999999997,0.8053223,0.3205699,0.6589682,0.41920859999999993,0.40142659999999997,0.3871165,0.15527320000000003,0.18455220000000003,0.7041270000000001,0.1802195,0.44897390000000004,0.1472079,0.22514099999999998,0.2591254,0.2885402,0.2967929,0.2535071,0.10723769999999999,-0.1680731,-0.04078721,-0.6104036,0.2233894,0.2269324,0.4751628,-0.24101779999999998,0.6494814,-0.6710746,0,0,0,0,0,0,0,0,0.588358,-0.738502,0,0,0,0,-0.14173629999999998,-0.6741520999999999,0,0,0,0
0.12728499999999998,0.9154141,0.23077519999999999,0.7928427,0.30069509999999994,0.6481524999999999,0.3967105,0.3901972,0.3716362,0.1718708,0.17128120000000002,0.6916474,0.1669476,0.4364488,0.1371525,0.2206115,0.2345916,0.27706679999999995,0.2690263,0.2402444,0.10763299999999999,-0.16938270000000002,-0.04690076,-0.6088554,0.20069189999999998,0.22054749999999998,0.4559311,-0.23254120000000003,0.6644747,-0.646354,0,0,0,0,0,0,0,0,0.6126708000000001,-0.7279738,0,0,0,0,-0.1540231,-0.6678205,0,0,0,0
0.1086344,0.9023213999999999,0.21337270000000003,0.7841138000000001,0.2812128,0.6401038,0.36550340000000003,0.3795623,0.33559340000000004,0.08858484,0.1538787,0.6829185000000001,0.1495444,0.42767510000000003,0.11808959999999999,0.1953447,0.21734970000000003,0.2276585,0.26071839999999996,0.2126745,0.10186100000000001,-0.1722721,-0.04457457,-0.6121165,0.1782015,0.1814657,0.45012520000000006,-0.23907979999999998,0.6797161,-0.6360179,0,0,0,0,0,0,0,0,0.6339494999999999,-0.7257851,0,0,0,0,-0.1505116,-0.6733891,0,0,0,0
