LAnkle,LAnkle,RAnkle,RAnkle,LElbow,LElbow,RElbow,RElbow,LBigToe,LBigToe,RBigToe,RBigToe,Hand-Left,Hand-Left,Hand-Right,Hand-Right,Nose,Nose,LHip,LHip,RHip,RHip,MidHip,MidHip,LKnee,LKnee,RKnee,RKnee,Neck,Neck,LShoulder,LShoulder,RShoulder,RShoulder,Spine,Spine,LWrist,LWrist,RWrist,RWrist,REye,LEye,LEar,REar,LSmallToe,RSmallToe,RHeel,LHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,,,,,,,,
0.08578398,-0.7556406999999999,0.6423485999999999,-0.7474954,0.2542929,0.1954513,0.3627547,0.11328830000000001,0.0206104,-0.8140506,0.6262191,-0.8239148000000001,0.37997190000000003,-0.06718014,0.30637570000000003,-0.1446675,0.2129987,0.6428779,0.24414879999999997,-0.05433893,0.31200209999999995,-0.04851072,0.27776059999999997,-0.01493691,0.1569385,-0.41734499999999997,0.46524129999999997,-0.46686450000000007,0.29115820000000003,0.5207504,0.17717929999999998,0.4088263,0.30696599999999996,0.3546719,0.304446,0.07233211,0.3857585,-0.01157852,0.33012220000000003,-0.06783148,0,0,0,0,0,0,0,0
0.1286328,-0.7591922,0.6587039000000001,-0.7451135999999999,0.2599003,0.1948078,0.36790059999999997,0.11129160000000002,0.03705318,-0.814179,0.5938795,-0.7835238,0.38928240000000003,-0.06804228,0.311224,-0.14570729999999998,0.21979490000000002,0.6423725,0.24720100000000003,-0.05540911,0.31775290000000006,-0.05065143,0.2826187,-0.01626082,0.175679,-0.4212415,0.46633270000000004,-0.46905569999999996,0.2976717,0.5199335,0.1836928,0.4080094,0.3122129,0.3527086,0.30974109999999994,0.0710043,0.3911082,-0.01254664,0.332042,-0.06799288,0,0,0,0,0,0,0,0
0.1754852,-0.7512438,0.6528155999999999,-0.7096710999999999,0.2729991,0.13392279999999998,0.3716395,0.10998800000000002,0.09906002,-0.8249953000000001,0.5857009,-0.7474706,0.4164920999999999,-0.1199289,0.3173897,-0.1473612,0.23527779999999998,0.6197741999999999,0.24998,-0.06141185,0.318767,-0.053117700000000004,0.28503890000000004,-0.02088977,0.1990448,-0.4327472,0.43248729999999996,-0.42848859999999994,0.3134421,0.4590193,0.1994632,0.34709509999999993,0.3214484,0.3525719,0.3145975,0.06020493,0.4132948,-0.0661841,0.3423913,-0.07115093,0,0,0,0,0,0,0,0
0.20993960000000003,-0.7582778,0.668263,-0.7126326999999999,0.3040968,0.2230419,0.3804579,0.112231,0.150719,-0.8275029,0.6004189999999999,-0.7499807,0.4338276,-0.06611927,0.3280685,-0.1494074,0.24826550000000003,0.6429104,0.2518637,-0.06104675,0.321646,-0.05039845,0.2878762,-0.01945364,0.2279804,-0.482152,0.4242027,-0.4516936,0.3328317,0.525744,0.2188528,0.4138198,0.3316158,0.3551655,0.3195467,0.06400109999999999,0.4037013,0.003892258,0.34820559999999995,-0.07164185,0,0,0,0,0,0,0,0
0.24506750000000002,-0.7597212,0.6265129,-0.6736124,0.29569759999999995,0.1880489,0.38995209999999997,0.1144771,0.16863689999999998,-0.8311563,0.560639,-0.7111378,0.43523019999999996,-0.07798064,0.33362509999999995,-0.1514058,0.2524098,0.6449203,0.2652498,-0.05435156,0.33262929999999996,-0.04478088,0.2988425,-0.01605016,0.2791695,-0.4892829000000001,0.36701350000000005,-0.4278835999999999,0.3331505,0.5251551,0.2191717,0.413231,0.34168740000000003,0.3579873,0.32862990000000003,0.06878848,0.40578600000000004,-0.02862078,0.3513752,-0.07415607,0,0,0,0,0,0,0,0
0.30029279999999997,-0.7516560999999999,0.6063359,-0.6686403000000001,0.3005185,0.1890223,0.4101148,0.125849,0.2367962,-0.832016,0.6282340999999999,-0.7683477,0.4421162,-0.07621732,0.34289369999999997,-0.15194649999999998,0.2629391,0.6504748,0.28432840000000004,-0.04052249,0.35487820000000003,-0.03023869,0.321862,0.00039254339999999995,0.29446209999999995,-0.47801059999999995,0.378523,-0.39389270000000004,0.33812270000000005,0.5263425,0.2241438,0.4144184,0.3524737,0.36265970000000003,0.3492237,0.08445965,0.4054156,-0.03120704,0.35688800000000004,-0.07554037,0,0,0,0,0,0,0,0
0.3364132,-0.7569059,0.5528050999999999,-0.65554,0.30824819999999997,0.1920964,0.41099259999999993,0.12350080000000001,0.2941385,-0.8283722,0.5448958,-0.7611871,0.4439588,-0.07417171,0.353862,-0.1496204,0.274452,0.6556399,0.3001085,-0.03760932,0.369327,-0.022218400000000003,0.3354509,0.00700807,0.3116932,-0.4803048,0.32188320000000004,-0.3828143,0.3458231,0.5295408,0.2318442,0.4176166,0.36098020000000003,0.3672974,0.36184340000000004,0.09101742,0.40060830000000003,-0.03498867,0.3705212,-0.07116963,0,0,0,0,0,0,0,0
0.4017374,-0.7336568,0.5328859,-0.6992795,0.3156642,0.1959391,0.4157501,0.12753589999999998,0.3380419,-0.7727567,0.477628,-0.7853218000000001,0.44699390000000006,-0.07243441,0.3694723,-0.1435224,0.2809432,0.6592640999999999,0.2942863,-0.02706843,0.3668263,-0.02459184,0.3329037,0.01335122,0.3974048,-0.37683249999999996,0.3334791,-0.40220759999999994,0.35329790000000005,0.5334791,0.239319,0.4215549,0.3716078,0.3724881,0.3621818,0.09819633,0.4035684,-0.03332242,0.3773789,-0.07249469,0,0,0,0,0,0,0,0
0.44612029999999997,-0.7394877,0.5360293,-0.7201071,0.3287609,0.2001773,0.4252437,0.1320637,0.3805531,-0.8081765000000001,0.4520302,-0.7857071999999999,0.45476540000000004,-0.07019275,0.3848739,-0.1444876,0.2929042,0.6630123,0.3262965,-0.05277379,0.3820863,-0.02008024,0.3519063,0.00696162,0.4342991,-0.42712479999999997,0.3372886,-0.4226356,0.36633940000000004,0.5377309,0.2523605,0.4258067,0.3869067,0.3777759,0.3760656,0.09486049,0.41083000000000003,-0.03141364,0.3878311,-0.07596358,0,0,0,0,0,0,0,0
0.49060950000000003,-0.7265614,0.43981909999999996,-0.7497649000000001,0.3377638,0.2015735,0.4513689,0.14691329999999997,0.42502109999999993,-0.7952723,0.383486,-0.8043784,0.428601,-0.07897426,0.4014792,-0.1420995,0.3036475,0.6647528,0.335793,-0.03564961,0.39118,-0.003047238,0.36200429999999995,0.01836749,0.4398752,-0.43000730000000004,0.3275068,-0.41014459999999997,0.375349,0.5391126,0.2613701,0.4271884,0.4029118,0.39069970000000004,0.3869784,0.1040612,0.384377,-0.04001066,0.4031155,-0.07521924,0,0,0,0,0,0,0,0
