Nose,Nose,Neck,Neck,RShoulder,RShoulder,RElbow,RElbow,RWrist,RWrist,LShoulder,LShoulder,LElbow,LElbow,LWrist,LWrist,MidHip,MidHip,RHip,RHip,RKnee,RKnee,RAnkle,RAnkle,LHip,LHip,LKnee,LKnee,LAnkle,LAnkle,REye,REye,LEye,LEye,REar,REar,LEar,LEar,LBigToe,LBigToe,LSmallToe,LSmallToe,LHeel,LHeel,RBigToe,RBigToe,RSmallToe,RSmallToe,RHeel,RHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.317415,0.11026699999999999,0.29695099999999996,0.20019,0.23979699999999998,0.208386,0.221408,0.36090099999999997,0.23366599999999998,0.510662,0.350086,0.18645,0.384773,0.322756,0.439845,0.420693,0.311236,0.44250599999999995,0.276522,0.445289,0.270465,0.66308,0.26847000000000004,0.8945649999999999,0.347912,0.43434000000000006,0.345946,0.646709,0.333773,0.8618359999999999,0.301043,0.0966775,0.319405,0.0939455,0.26839599999999997,0.11569199999999999,0,0,0.38268399999999997,0.908241,0.384741,0.9026139999999999,0.31937899999999997,0.883605,0.315309,0.924553,0.29902799999999996,0.927315,0.256127,0.910859
0.317359,0.11304399999999999,0.29495299999999997,0.202891,0.23784000000000002,0.20846599999999998,0.219379,0.360906,0.22557000000000002,0.510603,0.350099,0.18656899999999998,0.38472599999999996,0.32813899999999996,0.43376899999999996,0.426187,0.307144,0.44253699999999996,0.272513,0.445299,0.268468,0.663103,0.268467,0.8918039999999999,0.339849,0.434372,0.33983399999999997,0.644048,0.333671,0.861796,0.301025,0.0968057,0.319434,0.09660909999999999,0.268434,0.115768,0,0,0.382635,0.9082159999999999,0.38471299999999997,0.9025700000000001,0.317426,0.8835600000000001,0.31327699999999997,0.924484,0.296972,0.9272309999999999,0.256183,0.908118
0.319444,0.118513,0.294944,0.205477,0.239785,0.208469,0.21731799999999998,0.360788,0.221522,0.510625,0.351985,0.186685,0.38464000000000004,0.322686,0.42755899999999997,0.434313,0.305174,0.442475,0.272462,0.445217,0.26828599999999997,0.6631119999999999,0.268468,0.8944909999999999,0.339839,0.43431899999999996,0.33777599999999997,0.646726,0.333646,0.8618169999999999,0.30316000000000004,0.102104,0.323471,0.0994558,0.27042000000000005,0.11838399999999999,0,0,0.382675,0.9082159999999999,0.38471099999999997,0.902569,0.317403,0.883586,0.313312,0.924542,0.298964,0.9273279999999999,0.25815899999999997,0.9081779999999999
0.327538,0.12398899999999999,0.292916,0.205593,0.23782199999999998,0.21378899999999998,0.213301,0.36089000000000004,0.219492,0.510568,0.350072,0.189244,0.38062,0.320033,0.41747599999999996,0.43705499999999997,0.303126,0.442478,0.27041899999999996,0.44522000000000006,0.262267,0.6629900000000001,0.268464,0.8945559999999999,0.335816,0.434313,0.333716,0.643994,0.33158099999999996,0.861803,0.311232,0.11565399999999999,0.331628,0.10763199999999999,0.272492,0.12124299999999999,0,0,0.382687,0.9082169999999999,0.38470499999999996,0.902574,0.317283,0.883594,0.315284,0.924543,0.29900699999999997,0.927323,0.258162,0.9082389999999999
0.32964699999999997,0.134853,0.294909,0.205654,0.237836,0.216464,0.211246,0.360859,0.21936499999999998,0.5133179999999999,0.350105,0.192026,0.374496,0.32006399999999996,0.411224,0.445189,0.303047,0.439816,0.270391,0.442503,0.26023199999999996,0.6602939999999999,0.268327,0.891824,0.335704,0.434332,0.33360799999999996,0.644002,0.327581,0.8592019999999999,0.315326,0.118571,0.333692,0.118416,0.27863099999999996,0.129375,0,0,0.38274199999999997,0.9082100000000001,0.384729,0.9025759999999999,0.31532299999999996,0.8835679999999999,0.315278,0.9245700000000001,0.29898199999999997,0.9298719999999999,0.254149,0.908203
0.33169499999999996,0.143112,0.29495299999999997,0.208362,0.23979000000000003,0.219242,0.21126899999999998,0.360782,0.217301,0.510524,0.35199,0.202839,0.370403,0.328175,0.39903099999999997,0.44519899999999996,0.30097599999999997,0.44517199999999996,0.266353,0.44520899999999997,0.258195,0.6630309999999999,0.268358,0.8918349999999999,0.33372199999999996,0.44247699999999995,0.33161,0.6494489999999999,0.327534,0.8591869999999999,0.317387,0.132103,0.335723,0.12662299999999999,0.284675,0.140116,0,0,0.38272599999999996,0.908225,0.38473399999999996,0.902582,0.315311,0.883547,0.31332099999999996,0.924554,0.298975,0.929873,0.25612799999999997,0.908219
0.33570099999999997,0.159328,0.298942,0.211031,0.239867,0.224606,0.21123599999999998,0.360867,0.213276,0.510603,0.352049,0.205516,0.366417,0.328131,0.384768,0.447972,0.30094699999999996,0.4425,0.266321,0.445173,0.256175,0.663068,0.268354,0.891833,0.333671,0.437087,0.327601,0.649485,0.329567,0.861902,0.32143099999999997,0.14291,0.339825,0.140258,0.288798,0.14306000000000002,0,0,0.384668,0.908227,0.38473599999999997,0.902609,0.31727299999999997,0.88375,0.313313,0.924577,0.298967,0.929893,0.256123,0.908238
0.33783399999999997,0.167604,0.300935,0.211132,0.243913,0.22464699999999999,0.20924299999999998,0.360894,0.21126499999999998,0.510685,0.35209,0.205723,0.360241,0.33638399999999996,0.380638,0.456173,0.299013,0.44528399999999996,0.266348,0.44797499999999996,0.256171,0.6631,0.268349,0.891806,0.333595,0.44250599999999995,0.32758499999999996,0.6521589999999999,0.329584,0.8645849999999999,0.32958299999999996,0.156588,0.34798399999999996,0.153889,0.29287599999999997,0.142991,0,0,0.384688,0.908242,0.38475299999999996,0.9026109999999999,0.317308,0.886374,0.315289,0.9245669999999999,0.298983,0.9273429999999999,0.256127,0.908221
0.347966,0.18106699999999998,0.301041,0.21653599999999998,0.249974,0.22730399999999998,0.213259,0.360884,0.21126599999999998,0.510691,0.352132,0.20837499999999998,0.356145,0.33360799999999996,0.368423,0.45885299999999996,0.29894299999999996,0.447901,0.266299,0.447938,0.25618199999999997,0.663033,0.268355,0.8918389999999999,0.331628,0.445191,0.32555,0.657571,0.32755599999999996,0.8646619999999999,0.333765,0.162131,0.352049,0.162022,0.301025,0.148469,0,0,0.384693,0.908204,0.38474,0.9025909999999999,0.317289,0.886439,0.315301,0.924539,0.299012,0.9273300000000001,0.254177,0.910828
0.35008,0.186589,0.303083,0.221882,0.25213199999999997,0.227289,0.21123599999999998,0.36088899999999996,0.21122000000000002,0.510667,0.354091,0.211138,0.352076,0.336287,0.364243,0.45345599999999997,0.296944,0.447955,0.264289,0.44797899999999996,0.254144,0.6630119999999999,0.26833799999999997,0.88914,0.329624,0.44526699999999997,0.32353899999999997,0.6576000000000001,0.32556799999999997,0.867301,0.33783,0.16755299999999998,0.358207,0.170231,0.305211,0.145755,0,0,0.384679,0.908206,0.384714,0.902589,0.317297,0.8890929999999999,0.315286,0.927124,0.298966,0.929904,0.256137,0.90819
0.35414599999999996,0.194708,0.30316899999999997,0.22469599999999998,0.254179,0.22735000000000002,0.21532,0.36080599999999996,0.211285,0.510652,0.354082,0.221912,0.350057,0.338976,0.354085,0.46153299999999997,0.294938,0.44803699999999996,0.264266,0.447999,0.25412399999999996,0.663072,0.268368,0.889114,0.327582,0.448028,0.325503,0.660312,0.321503,0.870022,0.34798799999999996,0.178361,0.36627499999999996,0.178416,0.31526899999999997,0.151177,0,0,0.38259000000000004,0.908206,0.38262599999999997,0.9025529999999999,0.313289,0.88646,0.315295,0.927161,0.298995,0.9299379999999999,0.25816,0.9081509999999999
0.362298,0.200183,0.307154,0.227271,0.262285,0.22733699999999998,0.217384,0.36094299999999996,0.21332399999999999,0.510518,0.354087,0.22458299999999998,0.34798799999999996,0.339097,0.352049,0.46155199999999996,0.296975,0.45067199999999996,0.266385,0.450665,0.254027,0.663009,0.268298,0.886416,0.32555,0.450667,0.323538,0.6522100000000001,0.319474,0.8646739999999999,0.352095,0.181142,0.368484,0.183798,0.31937299999999996,0.15385000000000001,0,0,0.376555,0.9054939999999999,0.378553,0.8972819999999999,0.311241,0.8863500000000001,0.31330399999999997,0.9271619999999999,0.296967,0.929948,0.256187,0.9055369999999999
0.370424,0.20291499999999998,0.31332099999999996,0.227269,0.268377,0.22462000000000001,0.219432,0.36076,0.21329399999999998,0.507908,0.358217,0.22733599999999998,0.345931,0.34179699999999996,0.350032,0.461601,0.298942,0.447992,0.268345,0.447955,0.252044,0.660295,0.268312,0.8837079999999999,0.325518,0.448028,0.32151799999999997,0.646811,0.31737099999999996,0.864645,0.364267,0.183756,0.382586,0.183918,0.325572,0.151118,0,0,0.37040399999999996,0.905474,0.370449,0.897226,0.305101,0.8837300000000001,0.311229,0.9271189999999999,0.29286799999999996,0.927325,0.260235,0.9053509999999999
0.380633,0.205513,0.317274,0.22467399999999998,0.270516,0.219275,0.221381,0.36082000000000003,0.21534599999999998,0.507863,0.356129,0.22744699999999998,0.347968,0.344455,0.349967,0.46697299999999997,0.298988,0.44798099999999996,0.268436,0.447914,0.252062,0.646744,0.266273,0.8836379999999999,0.323501,0.450675,0.319465,0.641328,0.311252,0.867321,0.36848000000000003,0.183828,0.38672799999999996,0.18395399999999998,0.335777,0.156545,0,0,0.366371,0.905457,0.366342,0.899867,0.30302399999999996,0.8863949999999999,0.315291,0.9271769999999999,0.294929,0.927327,0.25612,0.905369
0.384789,0.202849,0.31936899999999996,0.224635,0.278571,0.21379,0.221555,0.35803199999999996,0.217338,0.507822,0.362276,0.230018,0.34797,0.344531,0.34998599999999996,0.467001,0.298989,0.44803699999999996,0.27036699999999997,0.447953,0.252012,0.6467649999999999,0.26833799999999997,0.8891009999999999,0.321478,0.45340199999999997,0.31935399999999997,0.644061,0.307156,0.864659,0.378615,0.181107,0.39491699999999996,0.18378000000000003,0.339818,0.156576,0,0,0.36022000000000004,0.905373,0.360241,0.897192,0.301096,0.8863489999999999,0.31531699999999996,0.9271159999999999,0.298993,0.929898,0.260215,0.9081239999999999
0.394901,0.19741000000000003,0.321499,0.221963,0.284655,0.208415,0.227605,0.352638,0.21739699999999998,0.49429799999999996,0.36625,0.23008099999999998,0.349956,0.34184899999999996,0.35007299999999997,0.467002,0.298959,0.447995,0.26843,0.447939,0.251982,0.663044,0.268409,0.894488,0.321468,0.450687,0.317393,0.660276,0.30719,0.8754109999999999,0.38466000000000006,0.17294199999999998,0.401013,0.17837799999999998,0.349927,0.151169,0,0,0.358178,0.905396,0.358188,0.897215,0.303004,0.889138,0.315297,0.9245589999999999,0.29899899999999996,0.9298879999999999,0.26226000000000005,0.908252
0.39892099999999997,0.186658,0.32754099999999997,0.21917699999999998,0.28671199999999997,0.205721,0.23163699999999998,0.344462,0.21937399999999999,0.491521,0.36633499999999997,0.230064,0.351993,0.34992,0.352003,0.46974899999999997,0.296964,0.44529,0.268388,0.445187,0.25207799999999997,0.6575869999999999,0.268386,0.889123,0.32143000000000005,0.447998,0.317397,0.6467269999999999,0.30718,0.8727119999999999,0.38680899999999996,0.16483299999999998,0.403061,0.170205,0.350064,0.14299,0,0,0.356176,0.905334,0.356161,0.894535,0.303037,0.88912,0.3133,0.924527,0.296971,0.927345,0.260249,0.9081509999999999
0.40112899999999996,0.183808,0.331607,0.211134,0.288781,0.20552099999999998,0.231626,0.341726,0.221383,0.488873,0.368307,0.22741699999999998,0.350105,0.349925,0.351973,0.469777,0.29694499999999996,0.44529,0.26839,0.445194,0.254068,0.6576639999999999,0.26835000000000003,0.8917800000000001,0.319506,0.448015,0.31728,0.64675,0.307139,0.872756,0.39493799999999996,0.162039,0.407194,0.164719,0.352159,0.14030499999999999,0,0,0.358178,0.9053239999999999,0.356174,0.8945219999999999,0.30302,0.889166,0.3133,0.9245479999999999,0.296981,0.9298829999999999,0.25820699999999996,0.9081659999999999
0.40511,0.181087,0.333677,0.20840799999999998,0.29695499999999997,0.194774,0.237703,0.333566,0.22150299999999998,0.483376,0.368346,0.227405,0.351985,0.3553,0.352049,0.469734,0.296964,0.44528399999999996,0.268438,0.445188,0.254098,0.657601,0.268332,0.8945329999999999,0.31949099999999997,0.44802899999999996,0.317293,0.646798,0.305118,0.875443,0.39899799999999996,0.159301,0.41331,0.16214299999999998,0.356182,0.137591,0,0,0.358174,0.9053200000000001,0.356155,0.8945179999999999,0.301094,0.891837,0.315337,0.9271429999999999,0.29901099999999997,0.929978,0.25619000000000003,0.910894
0.411242,0.16744799999999999,0.333777,0.208398,0.30103599999999997,0.191962,0.23985199999999998,0.33359099999999997,0.22963699999999998,0.48067299999999996,0.36838499999999996,0.227483,0.352097,0.355381,0.35215799999999997,0.467122,0.30102,0.44800199999999996,0.27248,0.447903,0.258154,0.657586,0.268377,0.894516,0.323522,0.453387,0.317333,0.654925,0.303172,0.875498,0.401024,0.145757,0.415294,0.148508,0.36223299999999997,0.134822,0,0,0.356187,0.905322,0.356122,0.894527,0.301069,0.8945569999999999,0.31737099999999996,0.9271469999999999,0.301035,0.929987,0.25818399999999997,0.910856
0.41123299999999996,0.162048,0.335692,0.20823899999999998,0.30111099999999996,0.1867,0.24392599999999998,0.328161,0.235649,0.469833,0.368402,0.22733599999999998,0.352133,0.355355,0.354118,0.467005,0.301071,0.445295,0.274536,0.44520299999999996,0.264298,0.657602,0.268337,0.891793,0.32551399999999997,0.44800599999999996,0.31743299999999997,0.6494500000000001,0.30313,0.875435,0.400978,0.14034000000000002,0.413286,0.14299599999999998,0.360205,0.12662299999999999,0,0,0.35618299999999997,0.905342,0.356124,0.894581,0.301021,0.894519,0.315363,0.927113,0.299008,0.929939,0.25617799999999996,0.90819
0.409193,0.15661,0.33377799999999996,0.20549299999999998,0.303105,0.186501,0.251957,0.32542299999999996,0.23582699999999998,0.467116,0.366351,0.219216,0.352159,0.352643,0.356162,0.464242,0.30110000000000003,0.447905,0.276573,0.44520099999999996,0.268302,0.663055,0.268308,0.899913,0.325542,0.448015,0.317424,0.652223,0.30305099999999996,0.878165,0.39906,0.137435,0.413221,0.140179,0.35821000000000003,0.12131199999999999,0,0,0.35816899999999996,0.9053800000000001,0.356133,0.8972049999999999,0.29897199999999996,0.8972600000000001,0.319415,0.927186,0.303103,0.93003,0.25619000000000003,0.9189959999999999
0.40918000000000004,0.143018,0.335688,0.197481,0.303143,0.181145,0.25409899999999996,0.31732299999999997,0.24185199999999998,0.467085,0.36637000000000003,0.213748,0.360216,0.341742,0.360224,0.450727,0.305119,0.439743,0.284648,0.434334,0.270507,0.64395,0.25413,0.8863300000000001,0.331632,0.439799,0.319447,0.6440389999999999,0.301089,0.8781669999999999,0.399042,0.12134,0.41323499999999996,0.126607,0.360226,0.118546,0,0,0.360218,0.905423,0.358197,0.897253,0.294909,0.8972819999999999,0.31942899999999996,0.927209,0.303076,0.9300100000000001,0.239865,0.908161
0.407155,0.140149,0.33572,0.19469399999999998,0.303132,0.17835499999999999,0.256163,0.31723799999999996,0.252064,0.46427,0.366402,0.211092,0.358203,0.3391,0.36427000000000004,0.447963,0.307181,0.43703899999999996,0.284688,0.431637,0.274482,0.641334,0.252038,0.886411,0.333698,0.439752,0.321486,0.644037,0.30108,0.878119,0.398939,0.118462,0.40922899999999995,0.121164,0.35617699999999997,0.115769,0,0,0.35617299999999996,0.9053169999999999,0.354111,0.894567,0.29087599999999997,0.891853,0.307174,0.9244800000000001,0.29083000000000003,0.927321,0.235676,0.9081929999999999
0.40111199999999997,0.126668,0.335823,0.18936599999999998,0.30511099999999997,0.17290899999999998,0.260224,0.314592,0.25617799999999996,0.461593,0.368382,0.211021,0.360214,0.33902299999999996,0.366322,0.445295,0.313253,0.434371,0.286684,0.43163599999999996,0.274492,0.646772,0.252092,0.883606,0.33575099999999997,0.43980199999999997,0.321418,0.646728,0.30111499999999997,0.878227,0.390855,0.110343,0.403055,0.11567000000000001,0.352113,0.11298799999999999,0,0,0.35817299999999996,0.905316,0.35614,0.894579,0.294886,0.902732,0.30311499999999997,0.916279,0.288783,0.9243979999999999,0.235723,0.908153
0.401006,0.1212,0.33580000000000004,0.186658,0.303128,0.170201,0.260266,0.31444099999999997,0.266283,0.46154000000000006,0.368417,0.208254,0.366301,0.336362,0.368494,0.445111,0.315297,0.428901,0.286792,0.426203,0.27657499999999996,0.6467269999999999,0.254054,0.883726,0.33775099999999997,0.434314,0.32348000000000005,0.644107,0.30108399999999996,0.8754419999999999,0.386823,0.10212299999999999,0.400997,0.104821,0.35007499999999997,0.10224599999999999,0,0,0.356167,0.905335,0.35611499999999996,0.894571,0.292891,0.899924,0.303104,0.918993,0.288771,0.924507,0.23775000000000002,0.913561
0.39903299999999997,0.118339,0.335788,0.186515,0.303099,0.167532,0.26836299999999996,0.31182499999999996,0.272468,0.45336899999999997,0.368407,0.205542,0.36641199999999996,0.33356,0.37859699999999996,0.439803,0.3153,0.426154,0.2868,0.42347599999999996,0.27253499999999997,0.652208,0.254035,0.889134,0.33775299999999997,0.42888699999999996,0.325545,0.644079,0.30106000000000005,0.875448,0.384768,0.096755,0.396993,0.09933099999999999,0.34795000000000004,0.0995412,0,0,0.356151,0.905369,0.35412099999999996,0.8972169999999999,0.290866,0.8918619999999999,0.30314399999999997,0.9244800000000001,0.286805,0.9273319999999999,0.23775000000000002,0.9108719999999999
0.396939,0.11028299999999999,0.33567,0.183886,0.303027,0.164899,0.270354,0.31449000000000005,0.280603,0.45073799999999997,0.366405,0.20283099999999998,0.366353,0.33085000000000003,0.382677,0.431602,0.319382,0.42347599999999996,0.29696,0.42344899999999996,0.282665,0.6385609999999999,0.252124,0.8864259999999999,0.341896,0.426131,0.327602,0.641274,0.301042,0.875417,0.38272,0.09654309999999999,0.39086299999999996,0.096665,0.34188799999999997,0.09943529999999999,0,0,0.35614799999999996,0.905392,0.354147,0.8972289999999999,0.290833,0.894525,0.30305899999999997,0.924396,0.284752,0.927238,0.23773899999999998,0.91088
0.386806,0.102113,0.333649,0.18384599999999998,0.301095,0.167463,0.270465,0.317358,0.284794,0.458827,0.364237,0.197426,0.362288,0.31998499999999996,0.380638,0.41795899999999997,0.321482,0.423374,0.303019,0.423375,0.282678,0.641212,0.254106,0.8945500000000001,0.34393599999999996,0.42339699999999997,0.333601,0.627688,0.30100499999999997,0.8754600000000001,0.37454499999999996,0.0858361,0.384799,0.0938338,0.33774499999999996,0.0967246,0,0,0.356147,0.905374,0.354145,0.8972089999999999,0.288877,0.8918429999999999,0.311228,0.924522,0.294933,0.929906,0.239835,0.9136409999999999
0.38467399999999996,0.0994476,0.329617,0.18376699999999999,0.301002,0.167495,0.272468,0.322675,0.28878699999999996,0.4616,0.354143,0.18933899999999998,0.350051,0.33083399999999996,0.382634,0.40444399999999997,0.32348299999999997,0.42616000000000004,0.303151,0.42617499999999997,0.284663,0.652184,0.254164,0.897206,0.343922,0.426179,0.331687,0.644023,0.301095,0.878116,0.370494,0.08305069999999999,0.382702,0.0830974,0.333777,0.096625,0,0,0.354164,0.9053329999999999,0.354075,0.894574,0.294927,0.897266,0.311284,0.9244600000000001,0.296973,0.927318,0.23982799999999999,0.91629
0.382588,0.09666759999999999,0.3276,0.183776,0.292913,0.172899,0.274507,0.330904,0.292921,0.466892,0.360208,0.186682,0.36625599999999997,0.325393,0.39904599999999996,0.418,0.329586,0.426187,0.305128,0.426195,0.286713,0.654926,0.25415899999999997,0.889137,0.350034,0.42621000000000003,0.327571,0.657586,0.30303399999999997,0.878108,0.36639299999999997,0.0776723,0.380573,0.0777861,0.331626,0.0940169,0,0,0.356161,0.9027769999999999,0.35414599999999996,0.894492,0.298933,0.899932,0.315342,0.9245000000000001,0.299006,0.927323,0.23979000000000003,0.9108379999999999
0.378554,0.09657299999999999,0.323525,0.18384499999999998,0.28887,0.17835299999999998,0.2806,0.333542,0.29903399999999997,0.46703799999999995,0.356116,0.186671,0.36229000000000006,0.336287,0.4112,0.420711,0.333644,0.42888499999999996,0.311253,0.428953,0.28887199999999996,0.652177,0.260202,0.891852,0.35212099999999996,0.426239,0.335665,0.66034,0.303114,0.872764,0.36430399999999996,0.0775954,0.37041599999999997,0.07762079999999999,0.32351599999999997,0.0940042,0,0,0.35412000000000005,0.902781,0.354082,0.8944949999999999,0.300941,0.894539,0.317337,0.924492,0.301027,0.927325,0.24392799999999998,0.910898
0.370417,0.0966814,0.321463,0.18387199999999998,0.288798,0.178396,0.280601,0.336239,0.303023,0.469698,0.352093,0.186645,0.36424799999999996,0.339098,0.415248,0.42338899999999996,0.335742,0.42894499999999997,0.317309,0.43166000000000004,0.29692199999999996,0.665762,0.268276,0.891837,0.358216,0.428902,0.33580699999999997,0.6658339999999999,0.30517099999999997,0.8781249999999999,0.35816699999999996,0.0776463,0.368401,0.077758,0.319486,0.09124109999999999,0,0,0.35819,0.902797,0.356138,0.894539,0.301098,0.8891239999999999,0.32143299999999997,0.9271309999999999,0.305135,0.929987,0.25205099999999997,0.9108419999999999
0.36840599999999996,0.09680939999999999,0.319474,0.186527,0.286808,0.183721,0.282643,0.341811,0.305094,0.472442,0.35203399999999996,0.18934499999999999,0.366429,0.347226,0.423533,0.426066,0.339802,0.43434599999999995,0.31940599999999997,0.43709899999999996,0.303008,0.6631429999999999,0.268478,0.8945379999999999,0.364263,0.43163199999999996,0.343893,0.665723,0.307187,0.8727539999999999,0.354158,0.0777464,0.368324,0.080423,0.319366,0.0938947,0,0,0.360209,0.902775,0.35815,0.894554,0.30114199999999997,0.886447,0.31943299999999997,0.924569,0.303133,0.929905,0.256129,0.908227
0.3683,0.09936579999999999,0.31944,0.18650699999999998,0.286742,0.183694,0.282674,0.33911399999999997,0.305195,0.469796,0.35204599999999997,0.189326,0.368404,0.34723899999999996,0.43165699999999996,0.42627699999999996,0.341881,0.42889000000000005,0.319457,0.43163,0.305175,0.6467879999999999,0.270348,0.891772,0.366276,0.426197,0.349969,0.652162,0.305201,0.864651,0.354091,0.0803415,0.0,0.0,0.31743299999999997,0.0939168,0,0,0.358219,0.9053209999999999,0.358149,0.8945649999999999,0.30109199999999997,0.883693,0.32144,0.924573,0.305128,0.9273359999999999,0.254191,0.908114
0.366349,0.09942319999999999,0.319432,0.186553,0.286723,0.1837,0.278595,0.339003,0.309177,0.46974000000000005,0.35204599999999997,0.19197699999999998,0.368486,0.34179699999999996,0.43369199999999997,0.428921,0.341835,0.428921,0.319387,0.43432299999999996,0.309226,0.6467849999999999,0.268418,0.8863719999999999,0.366286,0.42622099999999996,0.347999,0.65222,0.307143,0.867267,0.352128,0.0804029,0.0,0.0,0.31738099999999997,0.0939845,0,0,0.358209,0.905354,0.358158,0.897199,0.30106000000000005,0.8837029999999999,0.319453,0.924534,0.303091,0.927291,0.254136,0.9053819999999999
