LAnkle,LAnkle,RAnkle,RAnkle,LElbow,LElbow,RElbow,RElbow,LBigToe,LBigToe,RBigToe,RBigToe,Hand-Left,Hand-Left,Hand-Right,Hand-Right,Nose,Nose,LHip,LHip,RHip,RHip,MidHip,MidHip,LKnee,LKnee,RKnee,RKnee,Neck,Neck,LShoulder,LShoulder,RShoulder,RShoulder,Spine,Spine,LWrist,LWrist,RWrist,RWrist,REye,LEye,LEar,REar,LSmallToe,RSmallToe,RHeel,LHeel
0.3264362,-0.596777,-0.22025660000000002,-0.5454389000000001,-0.09930464,0.3247723,0.145008,0.3189587,0.2715338,-0.6642720999999999,-0.3175425,-0.5793383000000001,-0.1652968,0.05846807,0.1427467,0.006967231999999999,-0.160409,0.8530224000000001,-0.03050628,0.1413569,0.06828398,0.2119913,0.00979162,0.23950929999999998,0.05536898,-0.28374240000000006,0.03442883,-0.2043533,-0.03516104,0.7284163,-0.1225887,0.5425081,0.08504323,0.6062211,0.02506985,0.3203934,-0.13153510000000002,0.1084882,0.1412499,0.09210947,0,0,0,0,0,0,0,0
0.3532017,-0.5581482,-0.2282817,-0.6017746999999999,-0.09537272,0.3241269,0.1477517,0.3170711,0.30817,-0.6479284000000001,-0.3299123,-0.6270031999999999,-0.1499189,0.04769095,0.145722,0.0036874909999999998,-0.15428129999999998,0.8533325999999999,-0.03979184,0.1550851,0.06663719,0.20753670000000002,0.008318989,0.2398413,0.0575558,-0.26470609999999994,-0.08409013,-0.20767110000000003,-0.03103189,0.727777,-0.11845950000000001,0.5418689,0.08758229,0.6047484000000001,0.02447522,0.3203664,-0.1115632,0.1037009,0.142745,0.09213743,0,0,0,0,0,0,0,0
0.3613473,-0.5515230999999999,-0.2129654,-0.6003976,-0.09331979,0.3247556,0.14463929999999997,0.31647659999999994,0.3744792,-0.6542757,-0.3078151,-0.6472371,-0.1474862,0.048713900000000004,0.14516779999999999,0.003697991,-0.1532458,0.8555690999999999,-0.0412945,0.15857929999999998,0.06513409,0.2068564,0.007058813000000001,0.24155120000000002,0.06689475,-0.2563821,-0.08286935,-0.2023578,-0.02879735,0.7283972,-0.116225,0.5424891,0.0863865,0.6040247,0.02472566,0.3217679,-0.10914120000000001,0.1047083,0.1429566,0.0935528,0,0,0,0,0,0,0,0
0.3662803,-0.5422174,-0.1859683,-0.607926,-0.09566304,0.3279999,0.1378711,0.3134502,0.3746262,-0.6455616999999999,-0.283132,-0.6491538,-0.1492763,0.05044025,0.1436284,-0.0005672202,-0.15403540000000002,0.8580844000000001,-0.05033247,0.1621609,0.05502302,0.2046176,-0.001287702,0.2421819,0.06718716,-0.25190949999999995,-0.08889075,-0.2042236,-0.03105016,0.7316315999999999,-0.11847780000000001,0.5457234000000001,0.08301888,0.6023111,0.01800016,0.3224486,-0.1109424,0.1064183,0.1366889,0.08961749,0,0,0,0,0,0,0,0
0.3717316,-0.5312406,-0.15619270000000002,-0.6128741999999999,-0.1005706,0.33117240000000003,0.12417850000000001,0.3186393,0.3985194,-0.6322222,-0.23611179999999998,-0.6605623,-0.1546231,0.05365406,0.13237960000000001,-4.5776369999999996e-05,-0.1587087,0.8615233,-0.06035206,0.1635874,0.04211913,0.2046966,-0.01185477,0.24303089999999997,0.06186856,-0.25375749999999997,-0.10425430000000001,-0.2036486,-0.03590132,0.7348066,-0.123329,0.5488985,0.07634713,0.6089333,0.008392695,0.3235295,-0.11629980000000001,0.10961680000000001,0.12396769999999999,0.08988786,0,0,0,0,0,0,0,0
0.3619144,-0.5176734000000001,-0.1137048,-0.6151689,-0.10808399999999999,0.3340715,0.11319769999999998,0.3226163,0.3938232,-0.6170748,-0.2105899,-0.6582068,-0.1632689,0.05710052,0.1124302,0.007049195,-0.1653799,0.8631412,-0.06846569,0.19194129999999998,0.04742593,0.21205749999999998,-0.01272635,0.25969960000000003,0.02376585,-0.2839547,-0.10440610000000002,-0.2024891,-0.04338884,0.7377076,-0.1308166,0.5517994,0.06779087,0.6141257,0.006606879,0.33704959999999995,-0.12495450000000001,0.11305050000000001,0.1062651,0.09629335,0,0,0,0,0,0,0,0
0.35427509999999995,-0.5157719,-0.07578563,-0.6241426,-0.1118476,0.3422913,0.09766158,0.3386111,0.36390259999999996,-0.6164786,-0.1613017,-0.6721443,-0.1674148,0.065515,0.08810935,0.01923824,-0.16956110000000002,0.8708362,-0.06394432,0.22202159999999999,0.04783243,0.22780479999999997,-0.012419,0.28379440000000006,0.028864099999999997,-0.2689982,-0.0431642,-0.2332283,-0.04714452,0.7459323,-0.13457220000000003,0.5600241,0.06492497,0.6223257,0.005695358,0.3598533,-0.1291078,0.12145439999999999,0.09201996,0.1073396,0,0,0,0,0,0,0,0
0.35459240000000003,-0.5384194999999999,-0.04152562,-0.6264444,-0.10817,0.292054,0.0978183,0.3394229,0.3389709,-0.6195319,-0.1327316,-0.6706244,-0.1641558,0.01549648,0.06841447,0.0184577,-0.158908,0.8533263000000001,-0.05606459,0.18919629999999998,0.04492159,0.22547070000000002,-0.01216675,0.2765523,0.1208914,-0.29698979999999997,-0.0262187,-0.23370970000000002,-0.04345658,0.6956954000000001,-0.1308843,0.5097872999999999,0.06413518,0.6286139000000001,0.005630609,0.34908259999999997,-0.1258466,0.0714386,0.08268009,0.10647069999999999,0,0,0,0,0,0,0,0
0.3135223,-0.5670718000000001,0.008479998,-0.6249963000000001,-0.10630839999999998,0.35455890000000007,0.09736197,0.3403615,0.2515369,-0.636081,-0.08501769,-0.6741577,-0.1622844,0.07801576,0.03642530000000001,0.01824381,-0.1697035,0.8783517,-0.04340949,0.19358699999999998,0.05318287,0.2249388,-0.006287897,0.2787803,0.1377941,-0.3075609,-0.005913579,-0.2391976,-0.041595,0.7582003,-0.1290227,0.5722921999999999,0.06503049,0.6298569,0.01134764,0.3543608,-0.12398499999999998,0.1339435,0.06119909,0.1036355,0,0,0,0,0,0,0,0
0.23823850000000002,-0.6232847,0.05480121,-0.634572,-0.10183539999999999,0.2986993,0.09663065,0.3412963,0.18070150000000001,-0.6812804,-0.03833292,-0.6738148,-0.1578112,0.02215644,0.01781279,0.03273358,-0.1537429,0.8570796999999999,-0.04516498,0.1859172,0.05158014,0.22270679999999998,-0.00587518,0.2737164,0.14918520000000002,-0.32945290000000005,0.02014961,-0.24811799999999998,-0.03712192,0.7023406999999999,-0.12454960000000001,0.5164326,0.06540821,0.6312081,0.01223451,0.34780759999999994,-0.119512,0.07808392,0.04528007,0.1008852,0,0,0,0,0,0,0,0
0.1846204,-0.5369893,0.09897686,-0.6355783,-0.1009154,0.2978646,0.09690365,0.3463575,0.1016551,-0.5931903000000001,0.01948348,-0.6726005,-0.15689189999999997,0.02132081,0.008939831,0.04894089,-0.1517063,0.8559356,-0.034117,0.18117850000000002,0.05542807,0.2206498,0.0030018429999999997,0.2669413,-0.09196849,-0.2270087,0.039311599999999995,-0.2558725,-0.03620201,0.7015060000000001,-0.12362970000000001,0.5155979,0.06693053,0.635275,0.02005907,0.34094209999999997,-0.1185921,0.07724919,0.03627468,0.1104769,0,0,0,0,0,0,0,0
0.02152541,-0.6087215,0.1333521,-0.6293546999999999,-0.08783643,0.22768629999999998,0.09883992,0.35121529999999995,-0.01894082,-0.6724294,0.04307136,-0.6765078,-0.1438141,-0.04885932,0.004050419,0.06073599,-0.14282229999999999,0.8271044,-0.03003199,0.17265179999999997,0.05349258,0.1881028,0.00716289,0.2455174,-0.09497517,-0.24259229999999998,0.07080781,-0.26676880000000003,-0.02312299,0.6313276999999999,-0.1105507,0.44541959999999997,0.07064073,0.6391365999999999,0.02642781,0.3120952,-0.10551300000000001,0.007070944,0.03156902,0.13681120000000002,0,0,0,0,0,0,0,0
0.01390276,-0.6253346,0.1858118,-0.6320121,-0.07292204,0.2769505,0.10223099999999999,0.3512484,-0.06989276,-0.6703077,0.11295919999999998,-0.6748869000000001,-0.1288997,0.0004048496,-0.007777561999999999,0.06839262,-0.1317651,0.8356476,-0.02651077,0.16412290000000002,0.07483094,0.18305770000000002,0.01600308,0.2405902,-0.06843342,-0.25992689999999996,0.11227619999999999,-0.26836459999999995,-0.008208611999999999,0.6805919,-0.09563630000000001,0.49468370000000006,0.08075191,0.6400954000000001,0.03493606,0.3120821,-0.09059864,0.05633508,0.02907985,0.1420138,0,0,0,0,0,0,0,0
-0.06760179,-0.6085281,0.2194605,-0.6342309,-0.06606485,0.3675718,0.1096568,0.3559988,-0.157237,-0.6532951,0.14328310000000002,-0.6798357,-0.12203119999999999,0.09104277,-0.01296166,0.06854026,-0.12253210000000002,0.8961454,-0.01361596,0.1792106,0.09214498,0.20926679999999998,0.03170477,0.2521383,-0.06249133,-0.2453489,0.1477217,-0.27810219999999997,-0.0013514179999999998,0.7712131999999999,-0.08877911,0.5853050999999999,0.09276573,0.6432778,0.05539848,0.3394525,-0.08374145,0.1469564,0.02579167,0.1510514,0,0,0,0,0,0,0,0
-0.11899089999999998,-0.6035371,0.2812099,-0.6324496000000001,-0.06034216,0.3712205,0.1154683,0.3567767,-0.218217,-0.6406099000000001,0.2071341,-0.6755898,-0.1162989,0.09470547,-0.014278799999999998,0.07215996,-0.1178938,0.8990265,0.006556185,0.1905051,0.1060451,0.21932110000000002,0.05073257,0.2593768,-0.06116379,-0.2435061,0.1775945,-0.2695647,0.00437127,0.7748619000000001,-0.08305642,0.5889536999999999,0.105521,0.6426890000000001,0.0674082,0.3456361,-0.07801876,0.15060510000000002,0.02776671,0.1531806,0,0,0,0,0,0,0,0
-0.16510539999999999,-0.6036823,0.33699509999999994,-0.6305329000000001,-0.04623805,0.36666770000000004,0.1253379,0.3577955,-0.2549945,-0.6270308000000001,0.24311300000000002,-0.6759310000000001,-0.1021854,0.09016618,-0.01250931,0.07687256,-0.10311189999999999,0.8949795,0.02156765,0.1940895,0.1297192,0.22620820000000003,0.06971687,0.2639435,-0.05360297,-0.2402458,0.18692360000000002,-0.26752729999999997,0.01847534,0.7703091999999999,-0.06895231,0.5844010000000001,0.11949760000000001,0.6392705,0.08630437,0.3489967,-0.06391469,0.1460523,0.03043108,0.1573401,0,0,0,0,0,0,0,0
-0.1764106,-0.5992326,0.40913790000000005,-0.6248012,-0.02995925,0.3648869,0.13758389999999998,0.3593364,-0.256387,-0.6261831999999999,0.3159479,-0.6687809,-0.08590986,0.08838104,-0.01411774,0.07135481,-0.08910668,0.8916003,0.05109406,0.1909773,0.1580067,0.2167178,0.09705797,0.2594506,-0.04296061,-0.2405569,0.1992999,-0.2628134,0.03475419,0.7685283,-0.05267351,0.5826201,0.1389394,0.6382011,0.11194580000000001,0.3456288,-0.04763581,0.1442715,0.03484694,0.13328710000000002,0,0,0,0,0,0,0,0
-0.18712220000000002,-0.6254926,0.45516809999999996,-0.6120713000000001,-0.004523851,0.35788949999999997,0.15183310000000003,0.35515159999999996,-0.2728926,-0.6818006999999999,0.39700159999999995,-0.6664429000000001,-0.06047751,0.08137898,-0.007962316,0.06955251,-0.06184849,0.887165,0.08812779,0.20926199999999998,0.1817778,0.22521329999999998,0.1270027,0.2719581,-0.00145534,-0.24617960000000003,0.22246950000000001,-0.26243479999999997,0.06018959,0.7615309,-0.02723811,0.5756226999999999,0.1594602,0.6380454000000001,0.14087360000000002,0.3546861,-0.02220043,0.1372741,0.04256206,0.13082639999999998,0,0,0,0,0,0,0,0
-0.1313775,-0.6277723000000001,0.518876,-0.6223462,0.01577706,0.3538639,0.1714244,0.3505193,-0.2350402,-0.649047,0.4494201,-0.6822012,-0.04017859,0.07735012,0.01909202,0.05721164,-0.04202569999999999,0.8812812,0.09872082,0.18783239999999998,0.20523550000000002,0.2244025,0.14363420000000002,0.2609817,0.004125755,-0.2470961,0.2810132,-0.2805605,0.08049043,0.7575053,-0.006937196999999999,0.5715971,0.1744789,0.6339991,0.15931510000000002,0.3449574,-0.001899609,0.1332485,0.05664354,0.12356510000000001,0,0,0,0,0,0,0,0
-0.07069442,-0.6295350000000001,0.5461549,-0.5827166,0.02273633,0.35105290000000006,0.1892664,0.34966929999999996,-0.1705379,-0.6624336,0.5131578,-0.6750039000000001,-0.03322241,0.0745346,0.036351999999999995,0.05604751,-0.03183211,0.8837723,0.1012466,0.1913788,0.2067243,0.2282342,0.1460036,0.2636613,0.03070367,-0.24652710000000003,0.2635588,-0.27235970000000004,0.08744977,0.7546941999999999,2.209377e-05,0.5687861,0.1917826,0.6329167,0.16139360000000003,0.3465886,0.0050597129999999995,0.1304374,0.08392131,0.12021559999999999,0,0,0,0,0,0,0,0
0.009008523000000001,-0.6084114,0.5931898,-0.5957356,0.04326657,0.3514435,0.20604679999999997,0.3516719,-0.08502227,-0.6569484999999999,0.5348338,-0.6601729000000001,-0.01269543,0.07492095,0.06379494,0.04777662,-0.01165055,0.8858794,0.1091295,0.1770995,0.2134663,0.2185633,0.1547279,0.2538487,0.05504058,-0.2682401,0.328205,-0.28622090000000006,0.10797999999999999,0.7550849000000001,0.02055226,0.5691767,0.21838449999999998,0.6329764,0.17144920000000002,0.3378262,0.02558996,0.1308281,0.11382939999999998,0.11562819999999999,0,0,0,0,0,0,0,0
0.06447919,-0.6188505999999999,0.612122,-0.5742263000000001,0.06643822,0.353381,0.2234775,0.3515189,-0.01010031,-0.6752667,0.6062512,-0.6604831,0.01048768,0.07687482,0.1057394,0.05317277,0.01058657,0.8884972,0.1227729,0.1726997,0.22494410000000004,0.212652,0.16763689999999998,0.2525108,0.08125828,-0.2730694,0.31699879999999997,-0.28455590000000003,0.1311517,0.7570224,0.043724,0.5711143,0.24192870000000002,0.6327715,0.1865365,0.3367102,0.04876162,0.13276559999999998,0.1521587,0.12961040000000001,0,0,0,0,0,0,0,0
0.1332885,-0.6254688,0.5770895,-0.5234354999999999,0.1032524,0.299439,0.2621478,0.354106,0.04535156,-0.6840214,0.6086331,-0.6234969,0.04731118,0.02294668,0.14816,0.05599074,0.05458525,0.8592392,0.16228370000000003,0.17592120000000003,0.2583159,0.19742200000000001,0.20261310000000002,0.24602770000000002,0.10491960000000002,-0.27360359999999995,0.2661495,-0.24720709999999999,0.1679658,0.7030804,0.08053811,0.5171723,0.2592281,0.6375367,0.2235041,0.3234999,0.08557577,0.07882361,0.1812134,0.140425,0,0,0,0,0,0,0,0
0.1977033,-0.6222266,0.5796084,-0.5413081999999999,0.1258444,0.37549440000000006,0.27700559999999996,0.35878109999999996,0.1331275,-0.6803659000000001,0.5919476,-0.6447126,0.06990074,0.09899846,0.19470410000000002,0.05334809,0.06169264,0.9014984,0.18247560000000002,0.21560349999999998,0.27123309999999995,0.22179539999999998,0.21904120000000002,0.2638096,0.1404636,-0.2922219,0.2743693,-0.2582831,0.1905578,0.7791358,0.10313010000000002,0.5932276999999999,0.2754052,0.6414833000000001,0.2428974,0.3491935,0.10816780000000001,0.154879,0.21885900000000003,0.13612320000000003,0,0,0,0,0,0,0,0
0.2620265,-0.6233108,0.5550414,-0.5686041000000001,0.13576229999999997,0.3758686,0.32288870000000003,0.366118,0.18902829999999998,-0.6753772,0.5265939000000001,-0.6651104999999999,0.07981575,0.09936842,0.2277518,0.05697969,0.08377444,0.9146389000000001,0.19290839999999998,0.2268031,0.29428899999999997,0.24206860000000002,0.2421181,0.2894724,0.1794348,-0.2540054,0.2740767,-0.2587686,0.20047579999999998,0.77951,0.113048,0.5936018,0.3123118,0.6499449,0.2598327,0.3675923,0.1180857,0.1552532,0.248273,0.1338741,0,0,0,0,0,0,0,0
0.3508592,-0.6227138000000001,0.5056267,-0.5820016,0.16663570000000003,0.38367829999999997,0.3380057,0.3689185,0.2581613,-0.6640984000000001,0.4609898,-0.660145,0.1106876,0.107176,0.2772393,0.06289548,0.10843710000000001,0.9173741,0.23646599999999998,0.2875409,0.3249821,0.27887829999999997,0.27550040000000003,0.34642090000000003,0.3730022,-0.2098844,0.2594,-0.2557519,0.2313491,0.7873197,0.1439214,0.6014116,0.32449079999999997,0.6517377,0.29611420000000005,0.4194254,0.1489591,0.16306289999999998,0.29534699999999997,0.1494781,0,0,0,0,0,0,0,0
0.5116659,-0.5217552,0.4533452,-0.5964809,0.19553410000000002,0.310239,0.36599729999999997,0.3754728,0.42448009999999997,-0.5814845999999999,0.3897791,-0.675669,0.1395911,0.03374408,0.31118179999999995,0.07269667,0.1460579,0.8739164,0.237436,0.228981,0.3210551,0.2614675,0.27552259999999995,0.3152844,0.3916092,-0.23056420000000002,0.2519377,-0.2591163,0.26024749999999996,0.7138804,0.1728198,0.5279723000000001,0.3457469,0.6561348000000001,0.2997636,0.37705229999999995,0.1778575,0.08962362,0.34353979999999995,0.1548156,0,0,0,0,0,0,0,0
0.5210878999999999,-0.5974345,0.40015690000000004,-0.6249300999999999,0.2140971,0.3897716,0.3959508,0.3737273,0.5042821,-0.6824657,0.30933879999999997,-0.6793014,0.15815179999999998,0.11327319999999999,0.35321529999999995,0.06189818,0.153476,0.9191353000000001,0.25234059999999997,0.21505170000000004,0.329007,0.2558839,0.2881738,0.30215349999999996,0.40705,-0.2424281,0.2421089,-0.2547929,0.27881059999999996,0.793413,0.1913829,0.6075048000000001,0.3599697,0.6547251000000001,0.3090132,0.37618820000000003,0.1964205,0.1691562,0.357693,0.148565,0,0,0,0,0,0,0,0
0.4877456,-0.6337341,0.4232773,-0.6013274000000001,0.2191384,0.3906285,0.4163848,0.373321,0.4198179,-0.6738474,0.32731220000000005,-0.6383635,0.16319029999999998,0.1141262,0.37545459999999997,0.05998028,0.16049720000000003,0.9229306,0.25917270000000003,0.2123156,0.33892659999999997,0.25203760000000003,0.2949991,0.3012974,0.3862463,-0.24885120000000002,0.2279641,-0.2408138,0.2838518,0.7942699000000001,0.1964241,0.6083616999999999,0.3760942,0.6545025999999999,0.3191792,0.3782811,0.2014618,0.1700131,0.38050290000000003,0.130966,0,0,0,0,0,0,0,0
0.5745646,-0.6249496999999999,0.23567420000000003,-0.6317884,0.2389089,0.27919109999999997,0.43458109999999994,0.373651,0.5019699000000001,-0.6727165,0.13851170000000002,-0.6739693,0.18296010000000001,0.002687674,0.41039030000000004,0.05993388,0.19761070000000003,0.8637916999999999,0.2793199,0.2013886,0.3425091,0.251531,0.306003,0.29810820000000005,0.386218,-0.24738920000000003,0.2186995,-0.22434539999999997,0.3036223,0.6828325,0.2161946,0.49692429999999993,0.3933001,0.6551001999999999,0.3332279,0.36397240000000003,0.2212323,0.05857567,0.41688400000000003,0.1291625,0,0,0,0,0,0,0,0
0.6101270000000001,-0.597879,0.1758414,-0.6237476,0.24573850000000003,0.28273550000000003,0.44821629999999996,0.3731467,0.5328754,-0.6639413000000001,0.07695506,-0.659084,0.18978920000000002,0.0062312190000000005,0.42209490000000005,0.05760767,0.2012608,0.8637894,0.3009612,0.1997624,0.36702090000000004,0.2551848,0.333757,0.28893459999999993,0.38790820000000004,-0.23894279999999998,0.21869520000000003,-0.22398179999999998,0.310452,0.6863769000000001,0.22302429999999998,0.5004688,0.401634,0.6540111,0.3551233,0.3555562,0.2280619,0.06212014,0.4331923,0.1222536,0,0,0,0,0,0,0,0
0.6401269,-0.5829653,0.14721170000000003,-0.5653521,0.2639435,0.37973140000000005,0.4635829000000001,0.36858309999999994,0.5900257,-0.6644855,0.05123129,-0.6095319,0.25201399999999996,0.08183093,0.4721338,0.04435048,0.20917829999999998,0.9146542999999999,0.3125498,0.24468020000000001,0.37439429999999996,0.2858676,0.3404841,0.31489709999999993,0.3816923,-0.2490429,0.2820448,-0.1679484,0.32865690000000003,0.7833728,0.2412292,0.5974647,0.41200790000000004,0.6499275,0.3663528,0.3939185,0.2852671,0.13829779999999997,0.45784769999999997,0.1151585,0,0,0,0,0,0,0,0
0.6771265999999999,-0.5655714,0.1191431,-0.5800459,0.26564299999999996,0.3792207,0.4666026,0.36454179999999997,0.642652,-0.6523121000000001,0.01576918,-0.5983906999999999,0.2612857,0.07741362,0.47623940000000003,0.04285474,0.21182870000000004,0.9148917,0.3136584,0.2454965,0.3754928,0.2862386,0.3427608,0.31822690000000003,0.3834723,-0.2588081,0.25117849999999997,-0.18222349999999998,0.33035640000000005,0.7828621,0.24292870000000003,0.5969539,0.4178343,0.6461846,0.3675527,0.3950526,0.2864107,0.1378983,0.4658924,0.11226780000000001,0,0,0,0,0,0,0,0
0.6934640000000001,-0.5616376000000001,0.1708055,-0.5135405,0.27236740000000004,0.3699422,0.47478809999999994,0.35530170000000005,0.6667286,-0.6510385999999999,0.07842392,-0.5651483,0.2685151,0.09341776,0.48417150000000003,0.03756741,0.21904029999999997,0.9083421,0.3275885,0.2405554,0.401046,0.27866690000000005,0.359557,0.31537940000000003,0.3893749,-0.2654479,0.3897825,-0.1574299,0.3370808,0.7735835999999999,0.24965320000000002,0.5876755,0.4227548,0.636417,0.3823679,0.39030990000000004,0.3055168,0.14963239999999997,0.4790434,0.1059917,0,0,0,0,0,0,0,0
0.5705842,-0.5069300999999999,0.1884208,-0.5229037,0.2811918,0.29927459999999995,0.4759102,0.3505242,0.5035675000000001,-0.5470841999999999,0.1025068,-0.5835268,0.2655906,0.08993524,0.4888268,0.03196674,0.23936529999999998,0.8560200000000001,0.3244708,0.2405467,0.39827399999999996,0.2741937,0.3588302,0.3126741,0.20345629999999998,-0.31508359999999996,0.3892536,-0.1590433,0.3459052,0.702916,0.2584775,0.5170079000000001,0.42513599999999996,0.6317946,0.38178270000000003,0.3805313,0.3099882,0.1409068,0.48176320000000006,0.1010053,0,0,0,0,0,0,0,0
